iter	Passed	Remaining
332	283	568
333	283	566
334	283	564
335	283	562
336	283	559
337	283	557
338	284	555
339	284	553
340	284	551
341	284	549
342	284	546
343	311	595
344	311	592
345	311	590
346	311	588
347	311	585
348	311	583
349	330	614
350	330	612
351	330	610
352	330	607
353	330	605
354	331	603
355	331	600
356	331	598
357	331	596
358	331	593
359	331	591
360	332	589
361	332	587
362	332	584
363	332	582
364	332	580
365	332	578
366	333	576
367	333	574
368	333	571
369	333	569
370	333	567
371	334	565
372	334	563
373	334	561
374	334	559
375	334	556
376	334	554
377	335	552
378	335	550
379	335	548
380	335	546
381	335	544
382	336	542
383	336	540
384	336	538
385	336	536
386	336	534
387	336	532
388	337	530
389	337	528
390	337	526
391	337	524
392	337	522
393	337	521
394	338	519
395	338	517
396	338	515
397	338	513
398	338	511
399	338	509
400	339	507
401	339	505
402	339	503
403	339	502
404	339	500
405	339	498
406	339	496
407	340	494
408	340	492
409	341	492
410	342	492
411	342	490
412	342	488
413	343	486
414	343	485
415	343	483
416	343	481
417	343	479
418	343	477
419	344	476
420	344	474
421	344	472
422	344	471
423	344	469
424	344	467
425	345	466
426	345	464
427	345	462
428	345	461
429	345	459
430	345	457
431	346	456
432	346	454
433	346	452
434	346	451
435	346	449
436	347	448
437	347	446
438	347	444
439	347	443
440	347	441
441	347	440
442	348	438
443	348	437
444	348	435
445	348	434
446	348	432
447	349	431
448	349	429
449	349	428
450	349	426
451	350	425
452	350	424
453	351	423
454	351	421
455	351	420
456	351	418
457	351	417
458	352	415
459	352	414
460	352	413
461	352	411
462	352	410
463	353	408
464	353	407
465	353	405
466	353	404
467	353	403
468	353	401
469	354	400
470	354	398
471	354	397
472	354	396
473	354	394
474	355	393
475	355	392
476	355	390
477	355	389
478	355	387
479	356	386
480	356	385
481	356	383
482	356	382
483	356	381
484	357	379
485	357	378
486	357	377
487	358	377
488	358	375
489	359	374
490	359	373
491	359	371
492	359	370
493	359	369
494	359	367
495	360	366
496	360	365
497	360	364
498	361	363
499	361	362
500	361	361
501	362	359
502	362	358
503	362	357
504	362	356
505	362	354
506	362	353
507	363	352
508	363	351
509	363	349
510	363	348
511	363	347
512	364	346
513	364	345
514	364	344
515	364	342
516	365	341
517	365	340
518	365	339
519	365	338
520	365	336
521	365	335
522	366	334
523	366	333
524	366	332
525	366	331
526	366	329
527	366	328
528	367	327
529	367	326
530	376	333
531	376	332
532	377	330
533	377	329
534	377	328
535	377	327
536	377	326
537	382	329
538	382	328
539	383	326
540	383	325
541	383	324
542	383	323
543	383	322
544	393	329
545	393	327
546	393	326
547	393	325
548	394	324
549	394	323
550	394	321
551	394	320
552	394	319
553	400	323
554	401	322
555	401	320
556	401	319
557	401	318
558	401	317
559	411	324
560	412	323
561	412	322
562	412	320
563	412	319
564	412	318
565	413	317
566	413	316
567	422	321
568	422	320
569	422	319
570	423	318
571	423	317
572	423	316
573	423	314
574	431	319
575	431	318
576	431	316
577	431	315
578	431	314
579	432	313
580	432	312
581	444	319
582	444	318
583	445	317
584	445	316
585	445	315
586	445	314
587	445	314
588	446	312
589	446	311
590	446	309
591	446	308
592	446	307
593	446	306
594	446	305
595	456	310
596	457	309
597	457	308
598	457	307
599	457	306
600	457	305
601	458	303
602	458	302
603	468	308
604	468	307
605	469	305
606	469	304
607	470	304
608	479	309
609	480	308
610	480	306
611	480	305
612	480	304
613	480	303
614	481	302
615	491	307
616	492	306
617	492	305
618	492	304
619	492	302
620	492	301
621	492	300
622	492	299
623	493	298
624	502	302
625	503	301
626	503	300
627	503	299
628	503	297
629	503	296
630	503	295
631	503	294
632	504	293
633	504	291
634	514	296
635	514	295
636	514	294
637	515	293
638	515	291
639	515	290
640	515	289
641	530	296
642	530	295
643	530	294
644	530	292
645	530	291
646	530	290
647	531	289
648	537	291
649	537	290
650	537	289
651	537	287
652	537	286
653	538	285
654	538	284
655	538	283
656	538	281
657	538	280
658	548	284
659	549	283
660	549	282
661	549	281
662	550	280
663	550	279
664	550	278
665	550	276
666	550	275
667	577	287
668	577	286
669	577	285
670	577	284
671	577	282
672	578	281
673	578	280
674	578	279
675	578	278
676	578	276
677	586	279
678	586	278
679	586	277
680	587	275
681	587	274
682	590	274
683	590	273
684	590	272
685	590	271
686	593	271
687	593	270
688	593	268
689	594	267
690	594	266
691	594	265
692	594	264
693	594	262
694	594	261
695	594	260
696	594	259
697	597	259
698	597	258
699	597	256
700	597	255
701	598	254
702	598	253
703	598	252
704	598	251
705	598	249
706	598	248
707	598	247
708	598	246
709	599	245
710	604	246
711	605	245
712	605	244
713	605	243
714	605	242
715	605	240
716	605	239
717	605	238
718	605	237
719	606	236
720	606	235
721	606	234
722	606	233
723	606	231
724	606	230
725	607	229
726	607	228
727	607	227
728	607	226
729	607	225
730	607	224
731	607	223
732	608	222
733	608	220
734	608	219
735	608	218
736	608	217
737	608	216
738	608	215
739	608	214
740	608	213
741	616	214
742	616	213
743	616	212
744	616	211
745	616	210
746	617	209
747	617	208
748	617	207
749	617	206
750	617	205
751	617	204
752	617	203
753	617	202
754	618	201
755	618	200
756	618	198
757	618	197
758	618	196
759	618	195
760	618	194
761	619	193
762	619	192
763	619	191
764	619	190
765	619	189
766	619	188
767	620	187
768	620	186
769	620	185
770	620	184
771	620	183
772	620	182
773	620	181
774	620	180
775	621	179
776	621	178
777	621	177
778	621	176
779	621	175
780	625	175
781	625	174
782	625	173
783	625	172
784	626	171
785	626	170
786	626	169
787	626	168
788	626	167
789	626	167
790	626	166
791	626	165
792	627	164
793	627	163
794	627	162
795	627	161
796	627	160
797	627	159
798	632	159
799	632	158
800	632	157
801	633	156
802	633	155
803	633	154
804	633	153
805	633	152
806	634	152
807	634	151
808	634	150
809	634	149
810	634	148
811	634	147
812	634	146
813	635	145
814	635	144
815	635	143
816	635	142
817	635	141
818	639	141
819	639	140
820	639	139
821	640	138
822	640	138
823	640	137
824	640	136
825	640	135
826	640	134
827	641	133
828	641	132
829	641	131
830	641	130
831	641	129
832	641	128
833	646	129
834	647	128
835	647	127
836	647	126
837	647	125
838	647	124
839	648	123
840	648	122
841	648	121
842	648	121
843	648	120
844	648	119
845	649	118
846	649	117
847	649	116
848	649	115
849	653	115
850	654	114
851	654	113
852	654	113
853	654	112
854	654	111
855	655	110
856	655	109
857	655	108
858	655	107
859	655	106
860	655	106
861	659	105
862	660	105
863	660	104
864	660	103
865	660	102
866	660	101
867	660	100
868	660	99
869	660	98
870	661	98
871	661	97
872	661	96
873	661	95
874	661	94
875	661	93
876	661	93
877	664	92
878	664	91
879	664	90
880	664	89
881	664	89
882	664	88
883	664	87
884	664	86
885	664	85
886	665	84
887	665	84
888	671	84
889	671	83
890	671	82
891	672	81
892	672	80
893	672	79
894	672	79
895	672	78
896	672	77
897	672	76
898	673	75
899	673	74
900	673	74
901	673	73
902	673	72
903	673	71
904	674	70
905	674	70
906	674	69
907	674	68
908	674	67
909	675	66
910	675	66
911	675	65
912	675	64
913	675	63
914	675	62
915	678	62
916	678	61
917	678	60
918	679	59
919	679	59
920	679	58
921	679	57
922	682	57
923	683	56
924	683	55
925	683	54
926	683	53
927	683	53
928	683	52
929	684	51
930	684	50
931	684	50
932	684	49
933	684	48
934	685	47
935	685	46
936	685	46
937	685	45
938	685	44
939	685	43
940	686	43
941	686	42
942	686	41
943	686	40
944	686	40
945	686	39
946	686	38
947	687	37
948	687	37
949	687	36
950	687	35
951	687	34
952	688	34
953	688	33
954	688	32
955	688	31
956	688	31
957	688	30
958	688	29
959	688	28
960	689	28
961	689	27
962	689	26
963	689	25
964	689	25
965	689	24
966	689	23
967	689	22
968	689	22
969	690	21
970	690	20
971	690	19
972	690	19
973	690	18
974	690	17
975	690	17
976	690	16
977	690	15
978	691	14
979	691	14
980	691	13
981	691	12
982	691	11
983	691	11
984	692	10
985	692	9
986	692	9
987	692	8
988	692	7
989	692	7
990	692	6
991	693	5
992	693	4
993	693	4
994	693	3
995	693	2
996	694	2
997	694	1
998	694	0
999	694	0
