iter	RMSE
237	51656.69
238	51624.70483
239	51561.9227
240	51502.26434
241	51475.29781
242	51456.53874
243	51422.68089
244	51397.12635
245	51358.64423
246	51324.54262
247	51266.1339
248	51236.55938
249	51216.89479
250	51198.86848
251	51181.62228
252	51148.31386
253	51124.79364
254	51107.77422
255	51061.96178
256	51007.98148
257	50945.98607
258	50929.44411
259	50905.89245
260	50878.59783
261	50855.9993
262	50840.08771
263	50824.15497
264	50772.9815
265	50757.36795
266	50726.79274
267	50689.47025
268	50661.72572
269	50649.9992
270	50620.85355
271	50564.75215
272	50536.86602
273	50500.34052
274	50461.02689
275	50438.94214
276	50423.8002
277	50414.45121
278	50375.0252
279	50351.30161
280	50325.78567
281	50278.20313
282	50263.64888
283	50201.36526
284	50163.12482
285	50142.53309
286	50099.68752
287	50085.69314
288	50040.46876
289	50001.60389
290	49987.97003
291	49966.456
292	49953.37129
293	49936.45647
294	49920.09152
295	49902.54695
296	49843.53533
297	49833.0948
298	49775.59743
299	49720.5203
300	49675.3206
301	49643.42097
302	49612.638
303	49585.39154
304	49548.88183
305	49524.42091
306	49488.29061
307	49469.09166
308	49450.52922
309	49397.42084
310	49363.78239
311	49349.00466
312	49328.66035
313	49285.90186
314	49266.4106
315	49247.74135
316	49236.54658
317	49205.49217
318	49154.73992
319	49124.4893
320	49093.04819
321	49066.72547
322	49041.66022
323	48992.41175
324	48956.22402
325	48917.34585
326	48875.51052
327	48864.4444
328	48847.22631
329	48817.99587
330	48777.54108
331	48768.14811
332	48727.65787
333	48688.64362
334	48660.59136
335	48616.20145
336	48605.37198
337	48567.56152
338	48558.53776
339	48521.12801
340	48474.79449
341	48438.27915
342	48429.57269
343	48410.84849
344	48403.21415
345	48360.23792
346	48332.28494
347	48294.96439
348	48267.77571
349	48224.02415
350	48197.18553
351	48189.92119
352	48154.85437
353	48118.91538
354	48078.44447
355	48057.64925
356	48031.10142
357	48010.79766
358	48001.626
359	47976.00527
360	47940.65618
361	47926.23335
362	47896.74512
363	47858.78788
364	47849.72454
365	47828.52585
366	47787.95788
367	47764.94424
368	47744.57428
369	47731.44182
370	47724.57621
371	47686.62579
372	47664.10041
373	47647.54496
374	47640.75079
375	47615.70602
376	47607.01065
377	47557.04898
378	47530.47284
379	47506.29029
380	47473.03959
381	47437.61861
382	47431.12127
383	47397.60121
384	47384.67765
385	47345.81407
386	47324.33767
387	47316.09563
388	47280.715
389	47268.09662
390	47248.97764
391	47236.59881
392	47213.36017
393	47165.65409
394	47144.31173
395	47122.05413
396	47110.01195
397	47101.73986
398	47070.01229
399	47035.44145
400	47005.59802
401	46971.02482
402	46925.19583
403	46917.19713
404	46909.09955
405	46874.89736
406	46866.96062
407	46859.1803
408	46838.73343
409	46831.73034
410	46819.8812
411	46798.51053
412	46779.48645
413	46772.03852
414	46749.14336
415	46732.35641
416	46703.8713
417	46678.65316
418	46671.33515
419	46664.16102
420	46626.91036
421	46586.28591
422	46563.90405
423	46558.68683
424	46520.25785
425	46495.60754
426	46463.89957
427	46444.39073
428	46414.98186
429	46408.13474
430	46368.86425
431	46352.49918
432	46321.75124
433	46314.74136
434	46295.12939
435	46266.96714
436	46243.04627
437	46229.49745
438	46204.20921
439	46199.0405
440	46192.54035
441	46158.81094
442	46131.80842
443	46126.86806
444	46119.08587
445	46112.49239
446	46105.83181
447	46089.7089
448	46085.20326
449	46055.02415
450	46034.22181
451	45988.49143
452	45982.14739
453	45959.22829
454	45929.29185
455	45896.62766
456	45876.41685
457	45856.36357
458	45851.76948
459	45825.75434
460	45796.75869
461	45765.05922
462	45743.03037
463	45737.01194
464	45731.21156
465	45713.67252
466	45680.94408
467	45665.20017
468	45653.61618
469	45638.3804
470	45623.72927
471	45591.12072
472	45574.52613
473	45543.33555
474	45531.9789
475	45509.33542
476	45488.35974
477	45477.61283
478	45442.16788
479	45412.38262
480	45381.68428
481	45367.292
482	45361.42244
483	45332.96192
484	45302.3995
485	45273.55608
486	45258.18776
487	45243.0541
488	45211.58437
489	45200.48975
490	45175.24687
491	45145.50121
492	45134.61311
493	45108.54691
494	45097.82671
495	45083.42899
496	45078.91747
497	45068.4387
498	45058.17961
499	45017.9034
500	44988.31508
501	44959.04241
502	44934.89534
503	44903.64139
504	44872.09502
505	44867.62328
506	44849.41861
507	44825.7583
508	44807.66693
509	44788.51626
510	44784.66341
511	44757.10464
512	44742.71451
513	44736.93704
514	44710.66751
515	44681.49497
516	44660.61084
517	44655.146
518	44632.69339
519	44606.2579
520	44600.62061
521	44595.10463
522	44575.73618
523	44570.52179
524	44542.82842
525	44537.71585
526	44531.69604
527	44513.80736
528	44476.73862
529	44441.32289
530	44436.30395
531	44408.09227
532	44380.14946
533	44363.02084
534	44334.42044
535	44315.45375
536	44297.6944
537	44270.74015
538	44243.62669
539	44241.05467
540	44223.97166
541	44200.28056
542	44166.39729
543	44140.33558
544	44122.95809
545	44119.87681
546	44107.56267
547	44097.96473
548	44069.02656
549	44051.25255
550	44033.39282
551	44007.03074
552	44002.92806
553	43977.70666
554	43958.09166
555	43921.25615
556	43895.52392
557	43879.09486
558	43858.36953
559	43836.60348
560	43822.74092
561	43814.21537
562	43804.88642
563	43779.07288
564	43774.57385
565	43749.88016
566	43740.74855
567	43715.6972
568	43689.83141
569	43662.17307
570	43631.24534
571	43606.81727
572	43603.18407
573	43575.34842
574	43548.905
575	43535.20962
576	43507.3075
577	43491.90939
578	43487.6524
579	43468.22938
580	43449.70665
581	43414.13259
582	43395.51171
583	43369.89337
584	43365.73963
585	43347.37005
586	43322.84154
587	43319.32995
588	43294.66086
589	43287.42583
590	43265.35913
591	43261.10656
592	43257.6955
593	43248.85208
594	43211.83224
595	43203.16245
596	43186.92199
597	43173.98397
598	43149.44305
599	43123.7596
600	43108.41046
601	43084.80662
602	43080.89299
603	43053.15223
604	43026.06887
605	43002.02621
606	42976.22326
607	42952.44919
608	42927.27141
609	42914.96739
610	42910.687
611	42887.91969
612	42885.86138
613	42883.94717
614	42879.79789
615	42845.8087
616	42828.96321
617	42805.59078
618	42801.79274
619	42790.18208
620	42788.35652
621	42772.04065
622	42749.82026
623	42726.40661
624	42691.57536
625	42687.53727
626	42679.25425
627	42660.64869
628	42644.69948
629	42622.2107
630	42618.50043
631	42608.70857
632	42587.21983
633	42566.5512
634	42564.30578
635	42542.57168
636	42519.44287
637	42502.71466
638	42499.9407
639	42481.32813
640	42474.60946
641	42469.30508
642	42444.82563
643	42427.78231
644	42424.08219
645	42400.66174
646	42367.90631
647	42351.28392
648	42335.31093
649	42323.42749
650	42302.85585
651	42276.00321
652	42253.03032
653	42230.64978
654	42226.72944
655	42192.71669
656	42179.08108
657	42177.49517
658	42152.1209
659	42148.47115
660	42145.81907
661	42143.2302
662	42117.93305
663	42093.55801
664	42071.96733
665	42069.22007
666	42042.5982
667	42029.74291
668	42012.61799
669	42009.30283
670	41985.46306
671	41974.39033
672	41954.5145
673	41934.75818
674	41918.41791
675	41887.42332
676	41859.60338
677	41848.87536
678	41825.88909
679	41805.90017
680	41802.59982
681	41787.24045
682	41782.08848
683	41779.66014
684	41769.53035
685	41753.3286
686	41751.81076
687	41748.62222
688	41734.45345
689	41719.4545
690	41716.07812
691	41694.50462
692	41677.17861
693	41668.82757
694	41655.6897
695	41636.55484
696	41613.22644
697	41593.40076
698	41578.65405
699	41566.32539
700	41564.90426
701	41541.36126
702	41530.35333
703	41528.77071
704	41513.01987
705	41508.13959
706	41495.99768
707	41478.8418
708	41471.21105
709	41449.86811
710	41434.77805
711	41411.786
712	41400.11531
713	41379.55304
714	41373.09238
715	41370.09242
716	41355.54429
717	41344.77022
718	41343.45016
719	41339.04286
720	41336.09704
721	41332.97803
722	41330.82822
723	41308.87637
724	41295.2173
725	41293.99305
726	41273.08707
727	41259.0128
728	41238.94761
729	41226.65982
730	41223.86154
731	41221.70296
732	41209.55156
733	41189.20561
734	41188.05306
735	41175.08576
736	41144.82661
737	41123.59415
738	41102.46522
739	41100.33987
740	41087.85659
741	41075.09889
742	41052.92464
743	41040.52661
744	41023.75656
745	41009.07254
746	40989.33937
747	40971.06715
748	40959.68449
749	40940.51303
750	40925.18266
751	40892.83169
752	40875.17993
753	40872.55127
754	40854.043
755	40838.2198
756	40836.33179
757	40835.32565
758	40822.13714
759	40803.72422
760	40783.13654
761	40763.84437
762	40756.62022
763	40754.05845
764	40746.9818
765	40736.11746
766	40719.97635
767	40705.83691
768	40701.06241
769	40684.23481
770	40655.4253
771	40653.68133
772	40651.87436
773	40624.46851
774	40608.40576
775	40593.8264
776	40582.56631
777	40573.57766
778	40552.21034
779	40525.98415
780	40511.24953
781	40495.95266
782	40487.47228
783	40469.18919
784	40457.701
785	40447.9458
786	40442.56822
787	40428.46031
788	40406.48725
789	40389.89696
790	40373.93847
791	40364.40237
792	40346.85944
793	40331.24771
794	40316.72881
795	40304.36336
796	40290.47423
797	40279.58949
798	40265.68737
799	40252.22598
800	40230.12921
801	40216.82192
802	40196.0609
803	40169.64504
804	40159.07165
805	40157.24131
806	40145.40758
807	40130.82901
808	40111.86656
809	40110.10362
810	40099.64131
811	40097.62075
812	40091.29892
813	40052.76088
814	40050.99691
815	40041.01733
816	40039.31041
817	40036.85442
818	40027.1819
819	40013.59111
820	40000.74849
821	39980.24127
822	39960.92845
823	39935.93
824	39917.24617
825	39905.08463
826	39884.46397
827	39880.89763
828	39861.28173
829	39858.53749
830	39847.24915
831	39837.86067
832	39836.90058
833	39822.54817
834	39803.89962
835	39789.17183
836	39773.57024
837	39757.90364
838	39741.68493
839	39732.76658
840	39721.7631
841	39719.30483
842	39710.76685
843	39699.03991
844	39685.41412
845	39674.86354
846	39672.14643
847	39658.0688
848	39648.98593
849	39630.47343
850	39617.26627
851	39607.66161
852	39600.92008
853	39593.00057
854	39591.285
855	39589.40331
856	39586.7576
857	39572.00376
858	39556.83937
859	39555.92766
860	39543.17818
861	39540.8514
862	39531.66872
863	39517.58539
864	39481.12866
865	39478.80936
866	39468.84735
867	39457.58444
868	39455.29436
869	39443.76852
870	39422.16414
871	39408.85349
872	39395.34646
873	39365.87054
874	39356.54269
875	39346.33368
876	39344.081
877	39330.77057
878	39328.54942
879	39302.63124
880	39291.25547
881	39289.03984
882	39281.29983
883	39259.91865
884	39252.43681
885	39239.55093
886	39226.75399
887	39211.83026
888	39210.0141
889	39196.08297
890	39187.97375
891	39187.13665
892	39174.68666
893	39154.01647
894	39136.06325
895	39118.65093
896	39099.95995
897	39099.35171
898	39076.50325
899	39059.55716
900	39037.79799
901	39030.05493
902	39009.16905
903	38996.87129
904	38983.75484
905	38971.91541
906	38962.64545
907	38959.54285
908	38942.75502
909	38926.97715
910	38920.70452
911	38909.22367
912	38880.31223
913	38878.51764
914	38865.86268
915	38854.78834
916	38847.20554
917	38835.14267
918	38825.92238
919	38817.67077
920	38802.88305
921	38800.58544
922	38798.52011
923	38782.70942
924	38771.99903
925	38750.50783
926	38748.62189
927	38742.80694
928	38734.73739
929	38715.88816
930	38702.80187
931	38689.63138
932	38681.73805
933	38647.25437
934	38635.23948
935	38633.55191
936	38621.81553
937	38604.58371
938	38595.5024
939	38581.79505
940	38565.63557
941	38563.41784
942	38547.17305
943	38544.83508
944	38512.38962
945	38510.09081
946	38504.40572
947	38490.00945
948	38484.62651
949	38472.79655
950	38457.17096
951	38451.6964
952	38450.00553
953	38436.99855
954	38435.17202
955	38433.54907
956	38428.15955
957	38412.60358
958	38405.61046
959	38390.83627
960	38389.21118
961	38384.18865
962	38382.61227
963	38370.45448
964	38368.94177
965	38340.57879
966	38338.52316
967	38326.56956
968	38299.66659
969	38298.22641
970	38289.19461
971	38280.75131
972	38270.40693
973	38261.38738
974	38245.30342
975	38233.87723
976	38208.5629
977	38206.51829
978	38195.20567
979	38163.45532
980	38145.81834
981	38135.70777
982	38134.28432
983	38121.0889
984	38109.77222
985	38102.60524
986	38092.01423
987	38085.78357
988	38085.0884
989	38083.29446
990	38066.02037
991	38058.4132
992	38047.71555
993	38036.79794
994	38023.91318
995	38004.04789
996	38003.40226
997	38001.51745
998	37981.6234
999	37951.42225
