iter	RMSE
125	60134.51744
126	59999.24387
127	59869.14926
128	59731.21047
129	59682.63755
130	59636.44329
131	59590.05425
132	59536.34447
133	59425.61091
134	59381.54504
135	59301.34678
136	59234.65519
137	59184.63146
138	59113.8959
139	59071.11017
140	58996.77976
141	58921.07753
142	58835.00772
143	58735.73624
144	58674.61574
145	58606.33931
146	58556.5772
147	58475.68466
148	58383.11341
149	58337.76641
150	58261.39781
151	58200.88695
152	58137.44208
153	58077.38542
154	58043.12942
155	57963.58164
156	57861.99778
157	57793.11175
158	57750.7583
159	57676.46278
160	57630.54623
161	57579.30545
162	57474.48858
163	57361.81904
164	57327.74764
165	57282.0193
166	57189.01583
167	57157.47068
168	57069.71053
169	57037.4446
170	56986.46101
171	56955.8259
172	56894.94209
173	56872.42358
174	56844.33778
175	56788.78534
176	56742.43887
177	56639.0642
178	56563.31859
179	56484.16797
180	56460.54651
181	56418.28796
182	56350.00448
183	56305.86002
184	56272.36277
185	56229.06068
186	56195.14556
187	56137.38196
188	56093.12801
189	56011.04842
190	55969.67935
191	55934.79318
192	55896.18205
193	55872.62218
194	55822.65407
195	55795.00026
196	55777.61075
197	55765.26011
198	55735.34156
199	55693.4397
200	55598.03136
201	55560.85576
202	55535.35797
203	55487.92663
204	55437.80382
205	55382.49127
206	55327.94771
207	55275.38387
208	55183.85883
209	55145.052
210	55106.2637
211	55076.99549
212	55031.39136
213	55010.81866
214	54987.53846
215	54942.09789
216	54922.70068
217	54909.46735
218	54866.79651
219	54816.1582
220	54777.45749
221	54721.33506
222	54664.42111
223	54627.9959
224	54598.50381
225	54553.22836
226	54534.7601
227	54470.09377
228	54389.46295
229	54328.45978
230	54275.06554
231	54231.89088
232	54190.49214
233	54162.51369
234	54142.16876
235	54102.99337
236	54053.63207
237	54017.92504
238	53980.53931
239	53941.44547
240	53892.42283
241	53855.95538
242	53776.84814
243	53754.99954
244	53724.82236
245	53695.07125
246	53674.20869
247	53640.00384
248	53623.08242
249	53606.65396
250	53578.09244
251	53562.21113
252	53485.73112
253	53470.37763
254	53420.89379
255	53401.87441
256	53333.38479
257	53294.19868
258	53262.51172
259	53230.22921
260	53207.98945
261	53177.66811
262	53160.69203
263	53133.89909
264	53101.373
265	53048.87069
266	53019.67051
267	52950.50128
268	52897.55527
269	52862.56349
270	52846.53873
271	52821.95272
272	52755.46142
273	52728.04308
274	52717.31664
275	52682.63821
276	52656.37417
277	52623.07651
278	52612.44577
279	52593.24654
280	52578.8006
281	52534.70586
282	52520.78751
283	52483.89953
284	52454.65901
285	52412.89323
286	52391.11501
287	52347.86076
288	52318.79629
289	52256.17131
290	52234.25053
291	52209.41406
292	52165.86387
293	52147.67323
294	52130.07919
295	52109.70789
296	52082.27286
297	52067.85295
298	52007.94535
299	51988.63961
300	51953.51674
301	51940.64385
302	51931.0588
303	51918.64479
304	51906.63534
305	51885.66841
306	51867.17505
307	51853.71534
308	51828.96364
309	51779.54834
310	51763.43536
311	51724.3114
312	51686.18901
313	51676.37416
314	51639.39783
315	51603.53708
316	51583.52211
317	51542.20117
318	51494.50872
319	51485.55092
320	51445.78959
321	51427.80598
322	51381.98431
323	51325.27472
324	51309.89916
325	51299.24757
326	51244.66604
327	51227.66419
328	51198.18277
329	51160.56246
330	51148.0771
331	51109.11429
332	51072.04031
333	51046.75749
334	51030.85293
335	50987.21313
336	50945.60203
337	50917.11414
338	50897.77979
339	50887.24043
340	50870.39612
341	50861.89112
342	50827.30677
343	50799.45928
344	50788.63414
345	50719.45082
346	50685.97106
347	50652.87657
348	50616.19468
349	50574.7418
350	50542.56039
351	50536.5677
352	50493.35601
353	50462.08611
354	50426.06539
355	50399.8288
356	50359.75446
357	50345.23971
358	50336.23534
359	50321.28452
360	50280.51045
361	50243.51209
362	50231.66455
363	50210.11627
364	50201.60039
365	50193.25682
366	50162.79703
367	50115.10841
368	50078.78057
369	50065.28717
370	50030.90964
371	49997.50883
372	49986.37392
373	49963.28576
374	49928.90196
375	49904.80206
376	49882.1279
377	49850.2457
378	49842.60891
379	49834.27954
380	49812.07697
381	49784.77808
382	49771.63785
383	49748.472
384	49734.17159
385	49700.14764
386	49689.93708
387	49656.03405
388	49621.00397
389	49579.29138
390	49537.57759
391	49507.83879
392	49498.7593
393	49488.67315
394	49478.63608
395	49444.26539
396	49425.16628
397	49361.93205
398	49323.67533
399	49313.80832
400	49305.87801
401	49279.26875
402	49270.71995
403	49245.16938
404	49223.9707
405	49191.15236
406	49172.87489
407	49141.69498
408	49104.86393
409	49071.43243
410	49063.48749
411	49051.28362
412	49015.96024
413	48984.2058
414	48974.61786
415	48961.52668
416	48932.2927
417	48901.90109
418	48892.44615
419	48882.59607
420	48852.69898
421	48835.38371
422	48801.48185
423	48781.34883
424	48764.6928
425	48734.05921
426	48680.37833
427	48655.67331
428	48625.12512
429	48596.0032
430	48581.65607
431	48552.52944
432	48538.34962
433	48511.33396
434	48480.63619
435	48452.04176
436	48396.83831
437	48366.39213
438	48334.7945
439	48307.1419
440	48297.69433
441	48284.34763
442	48273.17303
443	48250.01331
444	48234.93371
445	48205.59887
446	48196.4978
447	48182.89029
448	48152.97847
449	48124.31061
450	48096.13769
451	48082.07327
452	48075.25959
453	48047.32512
454	48032.99021
455	48016.71792
456	48005.44955
457	47979.06753
458	47952.34865
459	47923.43577
460	47875.23306
461	47846.75707
462	47819.06894
463	47803.52731
464	47775.13032
465	47743.95166
466	47738.8495
467	47717.40382
468	47690.73002
469	47662.10073
470	47643.78829
471	47593.98148
472	47549.85275
473	47523.00762
474	47516.24797
475	47509.6223
476	47484.39028
477	47470.29182
478	47455.56487
479	47446.90003
480	47433.07398
481	47408.00623
482	47381.92094
483	47375.49614
484	47363.15121
485	47321.53504
486	47264.97028
487	47256.49579
488	47232.50431
489	47205.58853
490	47162.72522
491	47137.1272
492	47131.02487
493	47125.04294
494	47109.46708
495	47105.15054
496	47081.98752
497	47075.55464
498	47069.75418
499	47042.57835
500	47019.12775
501	47001.89936
502	46988.83713
503	46963.47617
504	46949.87836
505	46944.11161
506	46921.33147
507	46899.3898
508	46858.84907
509	46835.36949
510	46800.25829
511	46746.92556
512	46713.54873
513	46687.77958
514	46682.06385
515	46660.62192
516	46647.21255
517	46641.70645
518	46635.21733
519	46622.61924
520	46615.08658
521	46602.89204
522	46595.54156
523	46570.39817
524	46545.93419
525	46525.54599
526	46501.14353
527	46495.91193
528	46446.79643
529	46396.00199
530	46372.18038
531	46348.06981
532	46328.28795
533	46308.9919
534	46292.59428
535	46281.27069
536	46266.91967
537	46237.06113
538	46201.35006
539	46173.57332
540	46150.55269
541	46140.05578
542	46122.09303
543	46097.81561
544	46090.43534
545	46085.1921
546	46059.53314
547	46046.24646
548	46029.06224
549	46023.87327
550	46000.83212
551	45985.70326
552	45967.17925
553	45954.59791
554	45932.03512
555	45922.60244
556	45910.63726
557	45883.93869
558	45872.40027
559	45856.49074
560	45831.91077
561	45816.38829
562	45790.85963
563	45771.69992
564	45748.5083
565	45733.56128
566	45719.89184
567	45708.51871
568	45694.07331
569	45674.46553
570	45669.22842
571	45655.03397
572	45638.16278
573	45622.52523
574	45604.62833
575	45599.51313
576	45552.12539
577	45528.9553
578	45514.60801
579	45492.36529
580	45466.29202
581	45435.02332
582	45410.49716
583	45399.75498
584	45394.65746
585	45365.9511
586	45351.59394
587	45331.29467
588	45310.81744
589	45287.38513
590	45280.23962
591	45245.74106
592	45212.96813
593	45205.94462
594	45202.2047
595	45181.57856
596	45167.76216
597	45160.51938
598	45137.0565
599	45116.76283
600	45085.14002
601	45062.3025
602	45057.5251
603	45027.476
604	45004.61966
605	44999.90264
606	44986.77936
607	44964.96561
608	44936.24694
609	44915.58208
610	44892.51318
611	44886.01027
612	44879.71569
613	44873.62251
614	44861.72738
615	44857.42547
616	44829.66552
617	44825.43655
618	44815.00197
619	44791.33575
620	44787.18566
621	44760.10471
622	44738.35908
623	44734.06113
624	44728.48594
625	44723.0898
626	44715.35498
627	44710.09527
628	44685.91843
629	44680.83952
630	44659.99097
631	44635.72269
632	44614.31581
633	44609.36483
634	44605.71855
635	44600.99424
636	44596.89052
637	44576.76536
638	44572.27006
639	44558.67541
640	44554.33466
641	44541.14066
642	44529.31608
643	44516.42566
644	44512.85266
645	44503.00411
646	44480.01124
647	44468.59922
648	44446.59092
649	44425.53421
650	44406.07475
651	44392.69267
652	44375.27275
653	44371.98893
654	44368.44168
655	44364.21869
656	44361.00382
657	44316.70159
658	44291.5479
659	44279.23166
660	44260.44615
661	44242.03575
662	44228.81635
663	44216.46442
664	44196.56369
665	44192.51721
666	44189.16348
667	44168.77005
668	44153.39021
669	44109.10692
670	44087.87473
671	44069.48658
672	44062.21453
673	44054.3924
674	44036.29195
675	44033.2448
676	44022.17908
677	44010.39835
678	43997.5224
679	43955.56168
680	43934.94693
681	43927.78209
682	43912.68837
683	43899.96633
684	43896.15656
685	43884.40287
686	43875.20667
687	43849.47544
688	43830.92203
689	43819.95327
690	43799.19986
691	43775.23313
692	43735.12613
693	43731.78939
694	43709.0365
695	43705.46366
696	43683.87016
697	43637.02005
698	43634.04256
699	43628.25888
700	43611.69303
701	43588.43359
702	43573.24755
703	43569.81686
704	43566.49812
705	43521.16504
706	43503.82544
707	43487.8711
708	43446.3748
709	43406.91475
710	43404.04495
711	43392.36161
712	43381.20375
713	43369.66718
714	43347.36712
715	43344.06067
716	43333.13557
717	43310.58064
718	43285.56661
719	43283.01867
720	43280.29382
721	43258.10034
722	43236.69164
723	43220.12886
724	43196.30533
725	43177.72706
726	43158.64405
727	43114.238
728	43096.78656
729	43094.04337
730	43085.31082
731	43064.20083
732	43044.66701
733	43023.40976
734	43005.29659
735	42984.20362
736	42946.416
737	42943.4752
738	42941.93439
739	42939.46886
740	42922.14275
741	42905.02284
742	42899.53641
743	42870.27047
744	42861.30498
745	42820.17965
746	42807.26983
747	42804.80136
748	42790.50279
749	42774.68328
750	42747.83564
751	42725.26016
752	42716.25708
753	42697.8881
754	42676.92755
755	42648.06029
756	42633.58894
757	42614.77166
758	42612.05602
759	42574.57503
760	42556.32389
761	42554.06997
762	42551.14555
763	42539.33772
764	42526.21091
765	42513.84315
766	42493.92305
767	42457.23694
768	42455.08522
769	42438.12861
770	42431.55326
771	42415.61582
772	42396.53484
773	42360.95825
774	42358.07097
775	42342.85407
776	42307.8494
777	42289.64438
778	42269.5168
779	42259.39416
780	42239.86708
781	42237.04996
782	42226.88126
783	42218.92752
784	42206.93249
785	42197.22634
786	42179.12469
787	42176.68171
788	42155.59535
789	42139.10426
790	42123.35052
791	42113.5671
792	42104.17131
793	42076.57286
794	42072.2656
795	42054.02265
796	42016.11575
797	42006.99638
798	41998.01127
799	41981.44667
800	41969.6287
801	41967.60697
802	41951.59459
803	41938.97959
804	41927.78973
805	41911.69498
806	41909.27503
807	41876.07214
808	41865.41272
809	41846.92337
810	41829.11409
811	41813.80693
812	41795.0849
813	41786.56134
814	41784.47885
815	41775.32717
816	41763.34791
817	41745.23974
818	41740.04273
819	41729.35982
820	41727.08653
821	41715.31724
822	41713.12131
823	41704.96185
824	41695.1105
825	41693.07918
826	41681.98456
827	41673.35773
828	41639.80771
829	41627.40298
830	41613.74342
831	41598.88465
832	41588.53832
833	41576.90364
834	41566.99787
835	41530.13802
836	41494.86938
837	41483.99238
838	41469.46339
839	41460.89263
840	41436.93526
841	41434.8515
842	41425.21422
843	41410.89049
844	41394.22853
845	41380.98105
846	41379.07799
847	41364.11737
848	41354.07725
849	41345.84707
850	41334.70738
851	41328.33643
852	41316.14877
853	41310.65502
854	41296.47811
855	41284.85339
856	41282.85441
857	41272.09586
858	41240.91166
859	41227.2416
860	41212.03693
861	41201.42949
862	41179.86121
863	41165.93739
864	41152.36095
865	41120.91589
866	41115.2358
867	41091.58448
868	41074.76397
869	41042.90434
870	41041.02622
871	41039.00537
872	41020.96916
873	41008.24259
874	41003.1415
875	40972.46457
876	40961.62798
877	40950.75967
878	40939.73116
879	40924.95656
880	40919.4306
881	40890.93697
882	40873.73683
883	40843.66691
884	40838.31195
885	40822.68421
886	40806.59998
887	40785.71138
888	40777.87562
889	40751.24378
890	40733.50975
891	40719.41338
892	40714.25771
893	40712.42213
894	40696.16644
895	40686.73504
896	40684.75841
897	40671.96654
898	40664.24946
899	40653.00792
900	40647.24209
901	40630.12059
902	40629.0706
903	40609.69088
904	40600.49503
905	40590.7652
906	40559.57231
907	40550.71244
908	40541.60364
909	40519.7615
910	40506.23799
911	40490.97707
912	40481.5618
913	40460.30159
914	40431.94639
915	40426.87067
916	40414.71134
917	40406.51497
918	40387.58246
919	40378.77455
920	40355.37616
921	40341.56303
922	40332.64713
923	40313.28142
924	40292.78218
925	40290.86063
926	40282.04252
927	40267.53666
928	40253.38089
929	40251.6158
930	40242.86467
931	40241.13144
932	40232.51418
933	40224.15326
934	40223.10829
935	40214.88118
936	40200.6475
937	40199.6268
938	40186.06614
939	40169.58396
940	40167.91853
941	40151.45632
942	40139.59915
943	40119.59979
944	40111.45907
945	40110.45349
946	40083.3139
947	40064.0698
948	40056.61923
949	40047.98053
950	40033.55763
951	40020.10699
952	40009.65223
953	39995.54017
954	39986.25584
955	39977.78862
956	39970.60837
957	39951.66228
958	39945.02002
959	39938.02924
960	39936.27926
961	39918.09329
962	39901.13124
963	39885.85803
964	39875.8574
965	39860.83898
966	39838.13247
967	39829.7294
968	39822.71025
969	39805.22202
970	39797.14723
971	39784.55326
972	39776.71641
973	39768.52301
974	39759.35566
975	39751.36857
976	39731.9918
977	39730.39099
978	39725.62305
979	39704.00976
980	39687.11054
981	39685.36087
982	39658.50626
983	39648.32546
984	39640.67152
985	39631.17461
986	39614.98172
987	39607.56601
988	39591.17644
989	39584.80387
990	39574.91452
991	39564.63984
992	39559.88118
993	39546.35158
994	39537.2048
995	39529.31457
996	39527.59724
997	39515.53686
998	39506.66933
999	39491.46898
