iter	Passed	Remaining
296	52	123
297	52	123
298	52	123
299	52	123
300	52	122
301	53	122
302	53	122
303	53	122
304	53	122
305	53	122
306	54	122
307	54	122
308	54	122
309	54	121
310	54	121
311	55	121
312	55	121
313	55	120
314	55	120
315	55	120
316	55	120
317	55	119
318	55	119
319	56	119
320	56	118
321	56	118
322	56	118
323	56	118
324	56	117
325	57	118
326	57	118
327	57	118
328	57	117
329	57	117
330	58	117
331	58	117
332	58	116
333	58	116
334	58	116
335	58	116
336	59	116
337	59	116
338	59	116
339	59	115
340	59	115
341	60	115
342	60	115
343	60	115
344	60	115
345	61	115
346	61	115
347	61	115
348	61	115
349	61	114
350	62	114
351	62	114
352	62	114
353	62	114
354	62	113
355	62	113
356	63	113
357	63	113
358	63	112
359	63	112
360	63	112
361	63	112
362	63	112
363	63	111
364	64	111
365	64	111
366	64	110
367	64	110
368	64	110
369	64	110
370	64	109
371	65	109
372	65	109
373	65	109
374	65	109
375	65	109
376	65	108
377	66	108
378	66	108
379	66	108
380	66	108
381	67	108
382	67	108
383	67	108
384	67	107
385	67	107
386	67	107
387	67	107
388	68	106
389	68	106
390	68	106
391	68	106
392	68	105
393	68	105
394	68	105
395	68	105
396	69	104
397	69	104
398	69	104
399	69	104
400	69	103
401	69	103
402	69	103
403	69	103
404	70	102
405	70	102
406	70	102
407	70	102
408	70	102
409	70	101
410	70	101
411	71	101
412	71	101
413	71	101
414	71	100
415	71	100
416	71	100
417	72	100
418	72	100
419	72	100
420	72	100
421	72	99
422	73	99
423	73	99
424	73	99
425	73	99
426	73	99
427	74	99
428	74	98
429	74	98
430	74	98
431	74	98
432	74	98
433	75	97
434	75	97
435	75	97
436	75	97
437	75	97
438	75	96
439	75	96
440	76	96
441	76	96
442	76	96
443	76	96
444	76	95
445	77	95
446	77	95
447	77	95
448	77	95
449	77	95
450	77	94
451	78	94
452	78	94
453	78	94
454	78	94
455	79	94
456	79	94
457	79	93
458	79	93
459	79	93
460	79	93
461	80	93
462	80	93
463	80	93
464	80	92
465	80	92
466	81	92
467	81	92
468	81	92
469	81	92
470	81	92
471	82	91
472	82	91
473	82	91
474	82	91
475	82	91
476	82	90
477	83	90
478	83	90
479	83	90
480	83	90
481	83	90
482	83	89
483	84	89
484	84	89
485	84	89
486	84	89
487	84	89
488	85	89
489	85	88
490	85	88
491	85	88
492	85	88
493	86	88
494	86	87
495	86	87
496	86	87
497	86	87
498	86	87
499	86	86
500	87	86
501	87	86
502	87	86
503	87	86
504	87	85
505	87	85
506	87	85
507	88	85
508	88	85
509	88	84
510	88	84
511	88	84
512	88	84
513	88	84
514	89	83
515	89	83
516	89	83
517	89	83
518	89	83
519	89	82
520	89	82
521	89	82
522	90	82
523	90	81
524	90	81
525	90	81
526	90	81
527	90	81
528	90	80
529	91	80
530	91	80
531	91	80
532	91	80
533	91	79
534	91	79
535	91	79
536	91	79
537	92	79
538	92	78
539	92	78
540	92	78
541	92	78
542	92	78
543	92	77
544	92	77
545	93	77
546	93	77
547	93	77
548	94	77
549	94	77
550	94	76
551	94	76
552	94	76
553	94	76
554	94	76
555	94	75
556	95	75
557	95	75
558	95	75
559	95	75
560	95	74
561	95	74
562	96	74
563	96	74
564	96	74
565	96	73
566	96	73
567	96	73
568	96	73
569	96	73
570	96	72
571	97	72
572	97	72
573	97	72
574	97	72
575	97	71
576	97	71
577	97	71
578	98	71
579	98	71
580	98	70
581	98	70
582	98	70
583	98	70
584	98	70
585	99	70
586	99	69
587	99	69
588	99	69
589	99	69
590	100	69
591	100	69
592	100	68
593	100	68
594	100	68
595	101	68
596	101	68
597	101	68
598	101	68
599	101	67
600	101	67
601	102	67
602	102	67
603	102	67
604	102	67
605	102	66
606	103	66
607	103	66
608	103	66
609	103	66
610	103	66
611	103	65
612	104	65
613	104	65
614	104	65
615	104	65
616	104	65
617	104	64
618	105	64
619	105	64
620	105	64
621	105	64
622	105	63
623	105	63
624	106	63
625	106	63
626	106	63
627	106	63
628	106	62
629	106	62
630	106	62
631	106	62
632	106	62
633	107	61
634	107	61
635	107	61
636	107	61
637	107	60
638	107	60
639	107	60
640	107	60
641	107	60
642	108	59
643	108	59
644	108	59
645	108	59
646	108	59
647	108	58
648	108	58
649	108	58
650	108	58
651	109	58
652	109	57
653	109	57
654	109	57
655	109	57
656	109	57
657	109	57
658	109	56
659	109	56
660	110	56
661	110	56
662	110	56
663	110	55
664	110	55
665	110	55
666	110	55
667	110	55
668	110	54
669	111	54
670	111	54
671	111	54
672	111	54
673	111	53
674	111	53
675	111	53
676	112	53
677	112	53
678	112	53
679	112	52
680	112	52
681	112	52
682	112	52
683	112	52
684	113	51
685	113	51
686	113	51
687	113	51
688	113	51
689	113	51
690	113	50
691	113	50
692	113	50
693	114	50
694	114	50
695	114	49
696	114	49
697	114	49
698	114	49
699	114	49
700	114	48
701	114	48
702	115	48
703	115	48
704	115	48
705	115	48
706	115	47
707	115	47
708	115	47
709	115	47
710	116	47
711	116	46
712	116	46
713	116	46
714	116	46
715	116	46
716	116	46
717	116	45
718	116	45
719	117	45
720	117	45
721	117	45
722	117	44
723	117	44
724	117	44
725	117	44
726	117	44
727	117	44
728	118	43
729	118	43
730	118	43
731	118	43
732	118	43
733	118	43
734	118	42
735	118	42
736	119	42
737	119	42
738	119	42
739	119	42
740	119	41
741	119	41
742	119	41
743	120	41
744	120	41
745	120	40
746	120	40
747	120	40
748	120	40
749	121	40
750	121	40
751	121	39
752	121	39
753	121	39
754	121	39
755	121	39
756	121	39
757	122	39
758	122	38
759	122	38
760	122	38
761	122	38
762	123	38
763	123	38
764	123	37
765	123	37
766	123	37
767	123	37
768	123	37
769	123	37
770	124	36
771	124	36
772	124	36
773	124	36
774	124	36
775	124	36
776	124	35
777	125	35
778	125	35
779	125	35
780	125	35
781	125	34
782	125	34
783	125	34
784	126	34
785	126	34
786	126	34
787	126	34
788	126	33
789	126	33
790	126	33
791	126	33
792	126	33
793	127	32
794	127	32
795	127	32
796	127	32
797	127	32
798	127	32
799	127	31
800	127	31
801	127	31
802	128	31
803	128	31
804	128	31
805	128	30
806	128	30
807	128	30
808	128	30
809	128	30
810	128	30
811	129	29
812	129	29
813	129	29
814	129	29
815	129	29
816	129	29
817	129	28
818	130	28
819	130	28
820	130	28
821	130	28
822	130	28
823	130	27
824	130	27
825	130	27
826	131	27
827	131	27
828	131	27
829	131	26
830	131	26
831	131	26
832	131	26
833	131	26
834	132	26
835	132	25
836	132	25
837	132	25
838	132	25
839	132	25
840	132	25
841	132	24
842	133	24
843	133	24
844	133	24
845	133	24
846	133	24
847	133	23
848	133	23
849	133	23
850	133	23
851	134	23
852	134	23
853	134	22
854	134	22
855	134	22
856	134	22
857	134	22
858	134	22
859	135	21
860	135	21
861	135	21
862	135	21
863	135	21
864	135	21
865	136	21
866	136	20
867	136	20
868	136	20
869	136	20
870	136	20
871	136	20
872	137	19
873	137	19
874	137	19
875	137	19
876	137	19
877	137	19
878	137	18
879	137	18
880	137	18
881	137	18
882	138	18
883	138	18
884	138	17
885	138	17
886	138	17
887	138	17
888	138	17
889	139	17
890	139	17
891	139	16
892	139	16
893	139	16
894	139	16
895	139	16
896	140	16
897	140	15
898	140	15
899	140	15
900	140	15
901	140	15
902	140	15
903	140	14
904	141	14
905	141	14
906	141	14
907	142	14
908	142	14
909	142	14
910	142	13
911	142	13
912	142	13
913	142	13
914	142	13
915	142	13
916	143	12
917	143	12
918	143	12
919	143	12
920	143	12
921	143	12
922	144	12
923	144	11
924	144	11
925	144	11
926	144	11
927	144	11
928	144	11
929	145	10
930	145	10
931	145	10
932	145	10
933	145	10
934	145	10
935	145	9
936	145	9
937	145	9
938	146	9
939	146	9
940	146	9
941	146	9
942	146	8
943	146	8
944	146	8
945	146	8
946	146	8
947	146	8
948	147	7
949	147	7
950	147	7
951	147	7
952	147	7
953	147	7
954	147	6
955	147	6
956	147	6
957	148	6
958	148	6
959	148	6
960	148	6
961	148	5
962	148	5
963	148	5
964	148	5
965	149	5
966	149	5
967	149	4
968	149	4
969	149	4
970	149	4
971	149	4
972	149	4
973	150	4
974	150	3
975	150	3
976	150	3
977	150	3
978	150	3
979	150	3
980	150	2
981	151	2
982	151	2
983	151	2
984	151	2
985	151	2
986	151	1
987	151	1
988	152	1
989	152	1
990	152	1
991	152	1
992	152	1
993	152	0
994	152	0
995	153	0
996	153	0
997	153	0
998	153	0
999	153	0
