iter	RMSE
425	45458.83743
426	45447.0036
427	45417.54363
428	45393.52983
429	45366.70762
430	45362.90631
431	45340.30133
432	45335.04933
433	45330.35889
434	45318.78009
435	45298.37278
436	45260.98096
437	45241.63707
438	45216.31135
439	45192.74706
440	45188.23423
441	45183.97312
442	45178.97285
443	45138.95913
444	45135.67899
445	45130.73508
446	45112.43389
447	45105.0642
448	45072.39357
449	45047.83354
450	45016.03683
451	45012.66922
452	44989.71554
453	44955.18992
454	44932.89887
455	44927.66852
456	44919.24712
457	44914.13802
458	44909.32737
459	44862.38863
460	44838.46484
461	44816.93438
462	44800.4847
463	44795.4906
464	44765.08483
465	44749.55435
466	44723.23546
467	44718.64272
468	44714.19677
469	44681.28514
470	44657.2059
471	44646.63257
472	44623.63681
473	44607.41041
474	44603.07434
475	44599.40607
476	44574.23039
477	44570.40987
478	44554.85043
479	44551.15348
480	44530.28914
481	44514.60649
482	44494.3699
483	44476.23975
484	44472.62535
485	44470.8509
486	44451.19904
487	44447.7442
488	44444.39498
489	44440.50168
490	44398.36036
491	44372.65806
492	44367.96155
493	44345.05897
494	44333.89077
495	44311.47708
496	44280.09611
497	44264.70445
498	44246.91941
499	44228.49869
500	44209.28153
501	44205.55888
502	44194.7674
503	44177.78136
504	44171.78524
505	44136.80962
506	44103.59276
507	44095.51635
508	44067.0573
509	44023.65809
510	44019.87735
511	43993.05222
512	43978.33117
513	43948.17759
514	43942.01395
515	43919.7451
516	43908.95617
517	43907.19008
518	43896.60386
519	43870.45599
520	43851.45212
521	43848.89356
522	43835.93609
523	43830.95424
524	43813.12306
525	43802.72977
526	43792.53447
527	43787.12952
528	43765.85057
529	43735.89436
530	43713.32023
531	43703.27181
532	43699.91198
533	43698.22286
534	43666.84546
535	43644.38922
536	43621.0464
537	43579.9909
538	43576.78111
539	43557.15181
540	43554.47498
541	43532.29961
542	43518.91032
543	43502.47583
544	43488.35021
545	43483.54694
546	43455.96185
547	43429.77704
548	43426.75668
549	43409.85141
550	43388.01871
551	43374.85057
552	43357.6088
553	43354.626
554	43344.84872
555	43339.63009
556	43320.91467
557	43283.33052
558	43262.77184
559	43258.79255
560	43242.00236
561	43220.38354
562	43191.33981
563	43173.29813
564	43149.28
565	43140.25877
566	43130.59333
567	43115.35976
568	43087.86865
569	43070.63664
570	43044.97493
571	43041.03916
572	43023.60296
573	42999.82777
574	42985.75223
575	42980.48529
576	42945.83637
577	42936.33829
578	42923.60688
579	42919.01532
580	42910.34807
581	42882.63752
582	42861.97527
583	42842.05277
584	42839.90651
585	42816.52615
586	42808.42546
587	42805.4301
588	42760.05916
589	42757.36641
590	42748.05831
591	42721.74315
592	42694.05993
593	42677.08666
594	42654.03592
595	42637.70116
596	42614.99901
597	42598.67639
598	42580.66617
599	42574.2182
600	42557.94352
601	42536.19086
602	42522.9624
603	42503.46342
604	42500.51936
605	42477.38501
606	42457.34456
607	42448.22103
608	42445.38895
609	42414.12542
610	42401.98292
611	42399.32414
612	42396.65799
613	42365.80188
614	42347.30255
615	42326.12706
616	42321.98643
617	42304.24248
618	42302.21933
619	42290.07676
620	42277.75696
621	42254.9061
622	42239.56094
623	42235.88776
624	42198.42948
625	42189.51001
626	42160.52176
627	42148.65735
628	42147.20701
629	42124.38568
630	42122.55178
631	42107.82291
632	42089.60895
633	42073.40988
634	42065.3769
635	42048.37279
636	42025.61979
637	42008.73971
638	42007.40298
639	42003.39717
640	41960.32514
641	41946.79421
642	41938.93541
643	41927.39812
644	41922.31373
645	41913.77253
646	41866.27145
647	41852.28784
648	41834.47897
649	41817.21136
650	41810.8813
651	41792.21376
652	41783.83656
653	41782.08569
654	41765.48303
655	41744.25494
656	41740.08451
657	41731.62813
658	41723.37737
659	41720.89448
660	41713.89263
661	41698.31342
662	41682.19402
663	41661.82101
664	41654.63548
665	41639.0801
666	41626.07614
667	41606.31606
668	41585.26885
669	41583.08973
670	41564.68086
671	41552.6343
672	41542.15302
673	41533.94343
674	41527.19144
675	41511.35995
676	41501.38461
677	41499.0681
678	41470.82499
679	41462.16526
680	41458.9319
681	41442.58913
682	41407.82308
683	41397.71152
684	41395.4139
685	41379.74035
686	41378.13268
687	41369.47438
688	41359.29796
689	41352.95944
690	41338.35173
691	41314.29819
692	41301.28874
693	41280.0441
694	41271.89493
695	41265.38114
696	41258.19782
697	41245.70886
698	41230.51839
699	41221.20742
700	41217.14512
701	41191.33676
702	41149.60221
703	41145.6109
704	41143.79967
705	41111.16292
706	41109.66589
707	41101.65999
708	41092.74193
709	41090.988
710	41071.40585
711	41056.61437
712	41054.90988
713	41046.96844
714	41007.00952
715	40982.95959
716	40972.61145
717	40964.75461
718	40952.40277
719	40930.77355
720	40928.50909
721	40889.83999
722	40881.77647
723	40874.04808
724	40858.27569
725	40850.34743
726	40830.34115
727	40794.79313
728	40793.0892
729	40788.44217
730	40780.65185
731	40772.72038
732	40749.2723
733	40745.0928
734	40724.49318
735	40712.33031
736	40709.36694
737	40698.84296
738	40694.28324
739	40692.8024
740	40691.29141
741	40677.02886
742	40675.62109
743	40644.85703
744	40630.24281
745	40618.19017
746	40604.68603
747	40595.93487
748	40577.72672
749	40562.27345
750	40526.06263
751	40520.0258
752	40491.12029
753	40489.42546
754	40476.5378
755	40474.35803
756	40472.72045
757	40470.55012
758	40465.12145
759	40432.27341
760	40424.65741
761	40421.30476
762	40397.24388
763	40395.68216
764	40363.96119
765	40343.98765
766	40336.41042
767	40328.88145
768	40305.40499
769	40299.37041
770	40297.68611
771	40264.98211
772	40263.47279
773	40240.5715
774	40223.7039
775	40222.25355
776	40220.49797
777	40214.67366
778	40205.94594
779	40194.59603
780	40176.2309
781	40171.09046
782	40164.63381
783	40148.75701
784	40142.83898
785	40137.28338
786	40131.97258
787	40102.26024
788	40086.98066
789	40067.77974
790	40045.04246
791	40039.27306
792	40033.59652
793	40019.44486
794	40001.03894
795	39999.44936
796	39998.0712
797	39970.22923
798	39947.03725
799	39936.41183
800	39910.14564
801	39906.76689
802	39897.79424
803	39896.07705
804	39885.84543
805	39884.52436
806	39882.91918
807	39881.16408
808	39859.89826
809	39858.32037
810	39845.56541
811	39838.30566
812	39814.17656
813	39799.35311
814	39797.60378
815	39766.44072
816	39763.22395
817	39749.66931
818	39735.89833
819	39730.5779
820	39722.25869
821	39704.26231
822	39696.95312
823	39684.11824
824	39661.9984
825	39659.71119
826	39647.29416
827	39642.38277
828	39639.77025
829	39625.21742
830	39618.89018
831	39600.13005
832	39582.70249
833	39572.8316
834	39557.55119
835	39534.66581
836	39517.70747
837	39514.78269
838	39495.19117
839	39480.57965
840	39456.19178
841	39446.54127
842	39415.7238
843	39403.69804
844	39382.69438
845	39374.02948
846	39366.16545
847	39355.07011
848	39349.33686
849	39336.18206
850	39333.88093
851	39313.44208
852	39306.10423
853	39297.04995
854	39276.52436
855	39275.18681
856	39256.07235
857	39246.6491
858	39237.59956
859	39225.62038
860	39197.27389
861	39177.0965
862	39165.53187
863	39156.75195
864	39132.65691
865	39131.13413
866	39126.05032
867	39124.67272
868	39107.77039
869	39093.49434
870	39085.84991
871	39084.93809
872	39083.7143
873	39073.65202
874	39066.28097
875	39064.80006
876	39048.09932
877	39045.33422
878	39036.89649
879	39024.19411
880	39021.80252
881	39005.36892
882	38997.01633
883	38995.31269
884	38984.31691
885	38968.63469
886	38953.63691
887	38939.77614
888	38926.83685
889	38921.2647
890	38903.30915
891	38901.99331
892	38884.08314
893	38875.75961
894	38874.2817
895	38862.67639
896	38831.78684
897	38830.15947
898	38819.10481
899	38815.49388
900	38810.13331
901	38808.71368
902	38798.25399
903	38794.51528
904	38792.88724
905	38789.9595
906	38784.80827
907	38776.69156
908	38754.16505
909	38752.02099
910	38737.17936
911	38734.05528
912	38721.68233
913	38711.04086
914	38687.78486
915	38679.93939
916	38665.31667
917	38647.23415
918	38639.11545
919	38627.78324
920	38606.60415
921	38601.67996
922	38584.61796
923	38570.54262
924	38560.47506
925	38538.51631
926	38537.03485
927	38527.61573
928	38516.27385
929	38505.34337
930	38485.80679
931	38475.95441
932	38458.36655
933	38439.31226
934	38438.43282
935	38424.89509
936	38421.92941
937	38420.59952
938	38389.96205
939	38382.93053
940	38372.44831
941	38358.91931
942	38345.50324
943	38344.11957
944	38331.06666
945	38314.00351
946	38284.06297
947	38282.01574
948	38280.38784
949	38267.87145
950	38263.07438
951	38250.02935
952	38240.28853
953	38215.49074
954	38207.98183
955	38198.67847
956	38191.46953
957	38163.06918
958	38156.46148
959	38155.56861
960	38151.95674
961	38134.37588
962	38132.88864
963	38124.23471
964	38112.11611
965	38102.31624
966	38095.87943
967	38089.67484
968	38068.59792
969	38055.38894
970	38053.23036
971	38033.19709
972	38024.26184
973	38005.17677
974	37984.31287
975	37977.5301
976	37959.1182
977	37943.6621
978	37921.43151
979	37913.14401
980	37897.54659
981	37882.77006
982	37870.17852
983	37860.44963
984	37834.74518
985	37811.32254
986	37810.18537
987	37791.16512
988	37777.11904
989	37775.31037
990	37773.8783
991	37764.2053
992	37751.55686
993	37750.74326
994	37740.66874
995	37718.85953
996	37710.18219
997	37698.03146
998	37691.02471
999	37688.405
