iter	RMSE
126	60515.5675
127	60393.62084
128	60243.32951
129	60187.50426
130	60105.92089
131	60055.69723
132	60006.42251
133	59887.24315
134	59834.74612
135	59751.5473
136	59640.63753
137	59560.40782
138	59489.24999
139	59381.31592
140	59302.37059
141	59214.32149
142	59126.08806
143	59029.03747
144	58965.33509
145	58886.06698
146	58748.61335
147	58671.03739
148	58609.0031
149	58560.12129
150	58476.85749
151	58413.07554
152	58341.76553
153	58284.49531
154	58225.65532
155	58164.08481
156	58052.63614
157	58011.31691
158	57969.16009
159	57913.71382
160	57871.4373
161	57813.24616
162	57707.8264
163	57584.39089
164	57551.87728
165	57497.05267
166	57448.86001
167	57374.94314
168	57357.9246
169	57327.85015
170	57210.56318
171	57128.03051
172	57067.19583
173	57026.27282
174	56998.13912
175	56920.46639
176	56874.16933
177	56801.80957
178	56728.74757
179	56678.84194
180	56653.01631
181	56587.06571
182	56551.05633
183	56513.97644
184	56420.90807
185	56369.99215
186	56337.11283
187	56278.80747
188	56249.13742
189	56204.13528
190	56135.54986
191	56071.15451
192	55970.07354
193	55938.20089
194	55896.23816
195	55860.0592
196	55834.26057
197	55809.77228
198	55753.39584
199	55665.40718
200	55605.17351
201	55543.40019
202	55486.57063
203	55432.99766
204	55341.86434
205	55288.30357
206	55267.37394
207	55206.716
208	55160.33665
209	55136.86762
210	55072.54977
211	55044.95711
212	55013.49757
213	54982.21746
214	54953.74286
215	54892.98757
216	54872.8866
217	54859.40216
218	54810.43883
219	54766.37508
220	54708.23651
221	54658.77744
222	54611.83712
223	54588.74906
224	54535.36403
225	54494.4052
226	54474.61712
227	54432.37831
228	54354.68891
229	54309.45256
230	54251.54151
231	54204.11976
232	54123.96977
233	54073.7537
234	54019.59605
235	53964.75495
236	53921.38084
237	53903.06486
238	53856.42247
239	53810.94861
240	53734.50957
241	53688.20942
242	53618.57382
243	53600.99556
244	53560.85251
245	53545.10476
246	53497.30003
247	53453.65225
248	53408.19006
249	53393.08979
250	53366.52212
251	53332.66461
252	53315.45564
253	53288.86689
254	53219.54602
255	53200.17013
256	53173.48149
257	53131.47671
258	53099.05186
259	53062.86281
260	53032.64396
261	53020.89941
262	53004.62529
263	52957.78667
264	52933.76881
265	52867.76149
266	52843.1661
267	52818.4538
268	52779.88603
269	52717.19091
270	52688.94287
271	52673.53887
272	52657.62422
273	52616.16816
274	52600.43292
275	52577.12705
276	52534.7938
277	52501.98665
278	52479.30895
279	52454.20797
280	52415.82221
281	52389.04919
282	52336.98534
283	52312.84917
284	52301.90262
285	52279.24869
286	52257.29287
287	52216.60574
288	52203.48817
289	52167.20163
290	52138.52743
291	52116.80901
292	52095.06215
293	52078.51491
294	52035.57665
295	51977.32142
296	51930.06257
297	51891.67145
298	51846.42154
299	51806.93884
300	51778.98965
301	51744.32618
302	51709.64679
303	51689.54631
304	51635.04915
305	51614.53611
306	51601.70795
307	51582.09139
308	51563.10509
309	51550.89226
310	51536.71153
311	51522.99239
312	51498.17004
313	51487.83677
314	51456.37682
315	51418.45681
316	51363.97474
317	51304.1775
318	51292.81576
319	51280.43575
320	51269.48509
321	51227.38519
322	51194.14456
323	51158.3032
324	51145.14632
325	51134.64356
326	51109.25687
327	51057.73242
328	51039.19129
329	51014.94382
330	50974.68673
331	50962.8219
332	50917.7989
333	50909.63912
334	50888.24595
335	50830.72368
336	50800.13772
337	50771.17514
338	50759.88488
339	50732.63239
340	50722.88012
341	50686.14545
342	50675.17863
343	50658.65588
344	50647.87436
345	50598.97784
346	50582.74712
347	50562.54739
348	50551.97258
349	50503.09317
350	50460.76801
351	50450.48585
352	50442.24388
353	50406.57512
354	50386.11685
355	50374.73123
356	50356.90937
357	50347.17961
358	50338.71002
359	50304.12116
360	50292.15059
361	50280.56307
362	50272.06851
363	50238.66578
364	50229.24661
365	50220.91165
366	50188.62464
367	50155.11874
368	50101.54193
369	50064.565
370	50053.02755
371	50045.8219
372	50027.11368
373	50019.23022
374	50004.26237
375	49953.39234
376	49916.17768
377	49891.67134
378	49860.82993
379	49846.52151
380	49811.33642
381	49780.13796
382	49769.39159
383	49739.27327
384	49705.22433
385	49677.06833
386	49660.74129
387	49652.58738
388	49644.59766
389	49637.5728
390	49599.8976
391	49570.63769
392	49564.26958
393	49519.03099
394	49511.34814
395	49474.59265
396	49430.94713
397	49417.39975
398	49385.47081
399	49371.42915
400	49345.95064
401	49310.84032
402	49304.80007
403	49295.00233
404	49287.21946
405	49273.88782
406	49266.26531
407	49250.3856
408	49208.72707
409	49182.58793
410	49176.90604
411	49148.29502
412	49103.45247
413	49090.35017
414	49083.92982
415	49076.09584
416	49051.71068
417	49019.33487
418	49011.66267
419	48996.47334
420	48974.91242
421	48967.59276
422	48939.08444
423	48932.14449
424	48903.16448
425	48864.23142
426	48853.8776
427	48830.51642
428	48801.03747
429	48773.74736
430	48722.96516
431	48706.22807
432	48699.36134
433	48694.18251
434	48667.30284
435	48654.7765
436	48622.32493
437	48598.51532
438	48571.46592
439	48566.39841
440	48559.91509
441	48549.62174
442	48512.7901
443	48506.12108
444	48495.2975
445	48485.18064
446	48450.38619
447	48437.27873
448	48409.01603
449	48402.82556
450	48386.77835
451	48380.38002
452	48376.83011
453	48354.75789
454	48342.21449
455	48321.55597
456	48315.49549
457	48289.55544
458	48251.31368
459	48236.57532
460	48201.04365
461	48196.39587
462	48186.19319
463	48153.08503
464	48147.26782
465	48141.59754
466	48116.36783
467	48110.86303
468	48106.64341
469	48093.49066
470	48062.00065
471	48036.1128
472	48030.71204
473	48008.87252
474	47993.40555
475	47951.99412
476	47928.21195
477	47888.75814
478	47883.17549
479	47876.39284
480	47854.79288
481	47831.66347
482	47799.75214
483	47784.87001
484	47748.9131
485	47711.87721
486	47639.18272
487	47633.95511
488	47628.85944
489	47609.32674
490	47585.29397
491	47547.49816
492	47528.37548
493	47515.96238
494	47484.08982
495	47480.12881
496	47446.25643
497	47414.00866
498	47367.11066
499	47332.62561
500	47307.46119
501	47303.14311
502	47297.91432
503	47293.27284
504	47263.01489
505	47230.20912
506	47198.86492
507	47187.37384
508	47176.06724
509	47171.11532
510	47167.02927
511	47156.09434
512	47151.81104
513	47147.04221
514	47136.73084
515	47122.14871
516	47107.89735
517	47065.25451
518	47058.15903
519	47018.97847
520	46985.68309
521	46961.92596
522	46916.5287
523	46911.85439
524	46891.54886
525	46862.21269
526	46837.61774
527	46808.81068
528	46738.82637
529	46695.35387
530	46691.27653
531	46662.27724
532	46657.6944
533	46653.79319
534	46636.13022
535	46618.72346
536	46596.2666
537	46586.33628
538	46564.58038
539	46543.76792
540	46522.20071
541	46517.7125
542	46481.22355
543	46450.79721
544	46419.22272
545	46408.92208
546	46396.75901
547	46371.5506
548	46367.82181
549	46343.2368
550	46335.51977
551	46306.34928
552	46302.49185
553	46278.43653
554	46273.81052
555	46269.49494
556	46265.20128
557	46255.3038
558	46240.4935
559	46230.95992
560	46226.75146
561	46210.67567
562	46190.0745
563	46185.20188
564	46155.17283
565	46126.6734
566	46089.81127
567	46081.33287
568	46071.9791
569	46062.13971
570	46058.14861
571	46030.78311
572	46004.65985
573	45986.08335
574	45978.13729
575	45949.10151
576	45944.99415
577	45904.70796
578	45895.69791
579	45892.25202
580	45856.44665
581	45834.10104
582	45814.42667
583	45780.38893
584	45775.61142
585	45772.29269
586	45763.40417
587	45724.55721
588	45720.70863
589	45717.50783
590	45699.86663
591	45675.88653
592	45671.54011
593	45667.84497
594	45630.59237
595	45627.55861
596	45603.44994
597	45595.02953
598	45570.98476
599	45543.59043
600	45535.12941
601	45513.47559
602	45460.04198
603	45456.43087
604	45444.78984
605	45436.45913
606	45404.06533
607	45373.21776
608	45334.64981
609	45331.69367
610	45328.43519
611	45325.27684
612	45322.53564
613	45320.20793
614	45292.15491
615	45271.27053
616	45263.3673
617	45255.78331
618	45252.00483
619	45242.97344
620	45228.38959
621	45199.22652
622	45163.72369
623	45161.18665
624	45100.31381
625	45078.56269
626	45054.96687
627	45052.44731
628	45049.75988
629	45042.37765
630	45038.63977
631	45019.34118
632	45015.55481
633	45009.61538
634	44951.97126
635	44924.46625
636	44905.96449
637	44886.21056
638	44883.97913
639	44876.77203
640	44857.83482
641	44850.92499
642	44843.39354
643	44826.32647
644	44824.09777
645	44801.38025
646	44798.92266
647	44796.41893
648	44775.47832
649	44762.94346
650	44736.2071
651	44695.56729
652	44672.59324
653	44654.18196
654	44598.72036
655	44590.09528
656	44583.37539
657	44534.6713
658	44530.15836
659	44507.62368
660	44468.5651
661	44449.4888
662	44432.51634
663	44397.63401
664	44394.2326
665	44392.02152
666	44388.41067
667	44382.85252
668	44346.86449
669	44344.57639
670	44329.04694
671	44302.4132
672	44288.49317
673	44263.16499
674	44244.19031
675	44240.73117
676	44233.68483
677	44230.60475
678	44197.01284
679	44194.99248
680	44191.56414
681	44173.84693
682	44166.83657
683	44163.4324
684	44160.43282
685	44141.39716
686	44122.5022
687	44120.3439
688	44107.30245
689	44104.38235
690	44087.72894
691	44084.87763
692	44052.62792
693	44049.36551
694	44033.47414
695	44031.14277
696	44028.88336
697	44012.63816
698	43987.44984
699	43984.0882
700	43959.83626
701	43940.59902
702	43918.54016
703	43902.66048
704	43899.56236
705	43897.40307
706	43895.51559
707	43889.64104
708	43883.29561
709	43881.20097
710	43873.64573
711	43856.11843
712	43836.87633
713	43822.15441
714	43819.14483
715	43789.45741
716	43738.98865
717	43720.6854
718	43700.12283
719	43680.14386
720	43665.5156
721	43646.82994
722	43644.66733
723	43642.07081
724	43635.27869
725	43621.1041
726	43619.02232
727	43597.92254
728	43595.00003
729	43589.72028
730	43586.22911
731	43584.19909
732	43566.10053
733	43557.35439
734	43551.20021
735	43527.80068
736	43521.90569
737	43520.18749
738	43502.37993
739	43498.67682
740	43497.01199
741	43485.61659
742	43483.61517
743	43480.46366
744	43462.50135
745	43437.97045
746	43430.043
747	43418.66784
748	43407.45586
749	43390.7707
750	43377.34897
751	43362.04357
752	43350.28666
753	43344.65
754	43327.57742
755	43324.79632
756	43321.60305
757	43319.16253
758	43317.65732
759	43286.91391
760	43261.77127
761	43259.43636
762	43255.99786
763	43233.19672
764	43222.41644
765	43218.36263
766	43203.26123
767	43197.984
768	43178.46472
769	43169.73903
770	43148.60104
771	43134.81248
772	43133.01868
773	43117.34354
774	43088.24752
775	43086.50488
776	43066.24626
777	43042.4246
778	43029.23295
779	43018.99825
780	43011.09285
781	43008.78038
782	42996.3552
783	42984.50562
784	42965.39453
785	42946.83851
786	42945.18591
787	42924.35145
788	42910.37348
789	42893.53362
790	42869.64013
791	42866.47931
792	42856.55332
793	42806.93333
794	42789.49173
795	42787.15237
796	42784.47073
797	42737.36065
798	42713.96919
799	42686.93601
800	42684.23124
801	42681.90499
802	42665.9828
803	42645.06355
804	42632.33235
805	42613.03206
806	42611.59005
807	42601.26022
808	42585.77658
809	42584.05098
810	42576.77859
811	42575.40238
812	42549.67627
813	42527.31385
814	42513.71549
815	42479.55671
816	42477.33928
817	42475.81649
818	42472.377
819	42462.04948
820	42443.72871
821	42438.66982
822	42436.67832
823	42426.76251
824	42416.49432
825	42406.49011
826	42388.54515
827	42374.93576
828	42361.92959
829	42349.4499
830	42316.89076
831	42299.80659
832	42287.90614
833	42272.30416
834	42258.16856
835	42235.93157
836	42224.49142
837	42219.26321
838	42217.83665
839	42200.7588
840	42182.18856
841	42180.80458
842	42169.84761
843	42165.50131
844	42153.7721
845	42138.60463
846	42116.75761
847	42114.34003
848	42099.52045
849	42089.56956
850	42086.57906
851	42077.13185
852	42060.6783
853	42042.76494
854	42037.77186
855	42036.08266
856	42019.85861
857	42015.69844
858	41999.82055
859	41973.92145
860	41952.7724
861	41942.65876
862	41933.73906
863	41912.82413
864	41910.08344
865	41896.21252
866	41890.32009
867	41887.53406
868	41884.13777
869	41871.32415
870	41856.66781
871	41855.39498
872	41837.77045
873	41834.03626
874	41815.1194
875	41793.21195
876	41791.62597
877	41789.51378
878	41776.81976
879	41738.28307
880	41731.60225
881	41722.4699
882	41695.0102
883	41684.53415
884	41662.17149
885	41644.89678
886	41632.46629
887	41617.7632
888	41598.56404
889	41596.21356
890	41581.91679
891	41561.71428
892	41551.29628
893	41539.9023
894	41525.79921
895	41515.67369
896	41500.36427
897	41498.75059
898	41492.40138
899	41487.37553
900	41485.93092
901	41476.91709
902	41473.42531
903	41469.13155
904	41432.24134
905	41429.97747
906	41408.73481
907	41406.26446
908	41394.14083
909	41392.88743
910	41391.46356
911	41376.71966
912	41368.29367
913	41358.19028
914	41351.76273
915	41349.39489
916	41340.74846
917	41334.43615
918	41324.67848
919	41319.19459
920	41284.96497
921	41264.99232
922	41245.23367
923	41230.79996
924	41211.24262
925	41196.9057
926	41170.92243
927	41161.93578
928	41159.39691
929	41147.77232
930	41138.45299
931	41136.3014
932	41121.64809
933	41096.9328
934	41086.19801
935	41070.17269
936	41066.65686
937	41052.33665
938	41041.19232
939	41028.32465
940	41014.52089
941	40996.25402
942	40975.4039
943	40971.90908
944	40960.04288
945	40958.03509
946	40954.29964
947	40940.68321
948	40905.99768
949	40904.57782
950	40901.08768
951	40898.92878
952	40866.32929
953	40855.4608
954	40831.54528
955	40810.24816
956	40792.11987
957	40790.84968
958	40788.69519
959	40780.58799
960	40775.19892
961	40773.26674
962	40771.13359
963	40768.53943
964	40751.32645
965	40741.47561
966	40739.95008
967	40723.54459
968	40687.38486
969	40681.64114
970	40676.15591
971	40657.31157
972	40644.45156
973	40642.33409
974	40621.54751
975	40601.47915
976	40591.76977
977	40572.757
978	40557.51906
979	40551.32898
980	40538.22785
981	40536.13606
982	40526.01728
983	40515.3319
984	40499.53123
985	40486.70753
986	40457.75463
987	40444.36761
988	40432.75691
989	40429.32115
990	40419.78906
991	40405.55581
992	40402.24036
993	40400.1886
994	40395.54498
995	40390.96927
996	40389.62979
997	40387.86842
998	40378.59232
999	40365.88628
