iter	Passed	Remaining
177	46	214
178	46	214
179	46	213
180	47	213
181	47	212
182	47	212
183	47	211
184	47	210
185	48	210
186	48	209
187	48	209
188	48	208
189	48	208
190	49	207
191	49	207
192	49	206
193	49	206
194	49	205
195	50	205
196	50	204
197	50	204
198	50	203
199	50	203
200	51	203
201	51	202
202	51	202
203	51	201
204	52	202
205	52	201
206	52	201
207	52	200
208	52	200
209	53	199
210	53	199
211	53	199
212	53	198
213	54	198
214	54	198
215	54	197
216	54	197
217	54	196
218	55	196
219	55	195
220	55	195
221	55	194
222	55	193
223	55	193
224	56	192
225	56	192
226	56	192
227	56	192
228	56	191
229	57	191
230	57	191
231	57	190
232	57	190
233	58	190
234	58	190
235	58	189
236	58	189
237	58	188
238	59	188
239	59	187
240	59	187
241	59	187
242	59	186
243	60	186
244	60	185
245	60	185
246	60	185
247	60	184
248	61	184
249	61	183
250	61	183
251	67	201
252	68	201
253	68	200
254	68	200
255	68	199
256	69	199
257	69	199
258	69	198
259	69	198
260	69	197
261	70	198
262	70	198
263	70	197
264	71	197
265	71	196
266	71	196
267	71	195
268	71	195
269	72	195
270	72	194
271	72	194
272	72	194
273	73	193
274	73	193
275	73	192
276	73	192
277	73	191
278	74	191
279	74	191
280	74	190
281	74	190
282	75	190
283	75	189
284	75	189
285	75	189
286	75	188
287	76	188
288	76	188
289	76	187
290	76	187
291	77	186
292	77	186
293	77	186
294	77	185
295	78	185
296	78	185
297	78	184
298	78	184
299	78	184
300	79	183
301	79	183
302	79	182
303	79	182
304	79	181
305	80	181
306	80	180
307	80	180
308	80	180
309	80	179
310	81	179
311	81	179
312	81	178
313	81	178
314	81	177
315	81	177
316	82	177
317	82	176
318	82	176
319	82	175
320	82	175
321	83	175
322	83	174
323	83	174
324	83	173
325	83	173
326	84	173
327	84	172
328	84	172
329	84	172
330	85	171
331	85	171
332	85	171
333	85	170
334	85	170
335	86	170
336	86	169
337	86	169
338	86	168
339	86	168
340	87	168
341	87	167
342	87	167
343	87	167
344	87	166
345	87	166
346	88	165
347	88	165
348	88	165
349	88	164
350	89	164
351	89	164
352	89	163
353	89	163
354	89	163
355	90	162
356	90	162
357	90	162
358	90	161
359	90	161
360	91	161
361	91	160
362	91	160
363	91	160
364	91	160
365	92	159
366	92	159
367	92	159
368	92	158
369	93	158
370	93	158
371	93	158
372	93	157
373	94	157
374	94	157
375	94	156
376	94	156
377	94	156
378	95	155
379	95	155
380	95	155
381	95	154
382	95	154
383	96	154
384	96	153
385	96	153
386	96	153
387	96	152
388	96	152
389	97	151
390	97	151
391	97	151
392	97	150
393	97	150
394	98	150
395	98	149
396	98	149
397	98	149
398	98	148
399	98	148
400	99	148
401	99	147
402	99	147
403	99	147
404	99	146
405	99	146
406	100	145
407	100	145
408	100	145
409	100	144
410	100	144
411	101	144
412	101	143
413	101	143
414	101	143
415	101	142
416	101	142
417	102	142
418	102	141
419	102	141
420	102	141
421	102	140
422	102	140
423	103	140
424	103	139
425	103	139
426	103	139
427	103	138
428	104	138
429	104	138
430	104	137
431	104	137
432	104	137
433	104	136
434	105	136
435	105	136
436	105	135
437	105	135
438	106	135
439	106	135
440	106	135
441	106	134
442	107	134
443	107	134
444	107	133
445	107	133
446	107	133
447	107	132
448	108	132
449	108	132
450	108	131
451	108	131
452	108	131
453	108	131
454	109	130
455	109	130
456	109	130
457	109	129
458	109	129
459	109	129
460	110	128
461	110	128
462	110	128
463	110	127
464	110	127
465	111	127
466	111	126
467	111	126
468	111	126
469	111	126
470	112	125
471	112	125
472	112	125
473	112	124
474	112	124
475	112	124
476	113	123
477	113	123
478	113	123
479	113	123
480	113	122
481	113	122
482	114	122
483	114	121
484	114	121
485	114	121
486	114	121
487	115	120
488	115	120
489	115	120
490	115	120
491	116	119
492	116	119
493	116	119
494	116	119
495	116	118
496	117	118
497	117	118
498	118	118
499	118	118
500	118	118
501	118	117
502	119	117
503	119	117
504	119	117
505	119	116
506	120	116
507	120	116
508	120	116
509	120	115
510	120	115
511	121	115
512	121	115
513	121	114
514	121	114
515	121	114
516	122	114
517	122	113
518	122	113
519	122	113
520	122	112
521	122	112
522	123	112
523	123	112
524	123	111
525	123	111
526	123	111
527	123	110
528	124	110
529	132	117
530	132	116
531	132	116
532	132	116
533	133	116
534	139	121
535	140	121
536	140	120
537	140	120
538	140	120
539	140	120
540	145	123
541	145	122
542	145	122
543	145	122
544	146	121
545	146	121
546	146	121
547	151	124
548	151	124
549	151	124
550	152	123
551	152	123
552	160	130
553	161	129
554	161	129
555	161	128
556	161	128
557	161	128
558	162	127
559	168	132
560	168	132
561	169	131
562	169	131
563	169	130
564	169	130
565	176	135
566	176	134
567	176	134
568	176	133
569	177	133
570	177	133
571	187	140
572	187	139
573	187	139
574	188	139
575	188	138
576	188	138
577	198	145
578	199	144
579	199	144
580	199	143
581	199	143
582	200	143
583	210	149
584	210	149
585	210	148
586	210	148
587	211	147
588	211	147
589	211	146
590	211	146
591	222	153
592	222	152
593	222	152
594	222	151
595	222	151
596	223	150
597	234	157
598	234	156
599	234	156
600	234	155
601	235	155
602	235	154
603	245	160
604	245	160
605	245	159
606	245	159
607	245	158
608	246	157
609	246	157
610	252	160
611	252	160
612	252	159
613	253	159
614	253	158
615	253	158
616	253	157
617	259	160
618	260	160
619	260	159
620	260	159
621	260	158
622	260	157
623	261	157
624	267	160
625	267	159
626	268	159
627	268	158
628	268	158
629	268	157
630	278	163
631	279	162
632	279	162
633	279	161
634	279	160
635	280	160
636	280	159
637	290	165
638	291	164
639	291	163
640	291	163
641	291	162
642	291	162
643	302	166
644	302	166
645	302	165
646	302	165
647	302	164
648	303	163
649	303	163
650	303	162
651	313	167
652	314	166
653	314	166
654	314	165
655	314	164
656	314	164
657	314	163
658	325	168
659	325	167
660	325	167
661	325	166
662	326	165
663	326	165
664	336	169
665	336	168
666	337	168
667	337	167
668	337	166
669	337	166
670	337	165
671	348	169
672	348	169
673	348	168
674	348	167
675	348	167
676	349	166
677	349	165
678	359	169
679	359	169
680	360	168
681	360	168
682	360	167
683	360	166
684	371	170
685	371	169
686	371	169
687	371	168
688	371	167
689	372	167
690	372	166
691	387	172
692	387	171
693	387	170
694	387	170
695	388	169
696	388	168
697	388	168
698	403	173
699	403	172
700	403	172
701	403	171
702	403	170
703	404	169
704	413	173
705	413	172
706	414	171
707	414	170
708	414	170
709	414	169
710	425	172
711	425	172
712	425	171
713	426	170
714	426	169
715	426	169
716	435	171
717	436	171
718	436	170
719	436	169
720	436	168
721	436	168
722	460	176
723	460	175
724	460	174
725	460	173
726	461	173
727	461	172
728	470	174
729	470	174
730	471	173
731	471	172
732	471	171
733	471	170
734	480	173
735	480	172
736	480	171
737	480	170
738	480	169
739	481	169
740	481	168
741	489	170
742	489	169
743	489	168
744	490	167
745	490	166
746	490	166
747	490	165
748	501	167
749	501	167
750	501	166
751	501	165
752	502	164
753	502	163
754	512	166
755	512	165
756	512	164
757	513	163
758	513	163
759	563	178
760	563	177
761	564	176
762	564	175
763	564	174
764	564	173
765	577	176
766	581	176
767	582	175
768	582	174
769	582	174
770	582	173
771	582	172
772	583	171
773	583	170
774	583	169
775	583	168
776	583	167
777	584	166
778	584	165
779	584	164
780	584	163
781	584	163
782	600	166
783	601	165
784	601	164
785	601	163
786	601	162
787	601	161
788	602	161
789	602	160
790	602	159
791	608	159
792	608	158
793	608	157
794	608	157
795	609	156
796	609	155
797	609	154
798	609	153
799	609	152
800	610	151
801	610	150
802	610	149
803	610	148
804	610	147
805	610	147
806	611	146
807	611	145
808	611	144
809	611	143
810	611	142
811	611	141
812	612	140
813	615	140
814	615	139
815	615	138
816	615	137
817	615	137
818	616	136
819	616	135
820	616	134
821	616	133
822	616	132
823	618	132
824	618	131
825	618	130
826	619	129
827	619	128
828	622	128
829	622	127
830	622	126
831	622	125
832	623	124
833	623	124
834	623	123
835	623	122
836	629	122
837	629	121
838	630	120
839	630	120
840	630	119
841	630	118
842	630	117
843	630	116
844	631	115
845	631	114
846	631	114
847	631	113
848	632	112
849	632	111
850	632	110
851	633	109
852	633	109
853	633	108
854	636	107
855	636	107
856	636	106
857	636	105
858	637	104
859	637	103
860	637	102
861	637	102
862	638	101
863	643	101
864	644	100
865	644	99
866	644	98
867	644	98
868	645	97
869	645	96
870	645	95
871	645	94
872	645	93
873	646	93
874	646	92
875	646	91
876	646	90
877	646	89
878	647	89
879	647	88
880	647	87
881	647	86
882	647	85
883	650	85
884	651	84
885	651	83
886	651	82
887	651	82
888	651	81
889	651	80
890	652	79
891	652	78
892	658	78
893	658	78
894	658	77
895	658	76
896	658	75
897	658	74
898	658	74
899	659	73
900	659	72
901	659	71
902	659	70
903	659	70
904	659	69
905	659	68
906	659	67
907	660	66
908	660	66
909	660	65
910	660	64
911	660	63
912	660	62
913	660	62
914	660	61
915	660	60
916	661	59
917	661	59
918	661	58
919	661	57
920	661	56
921	661	55
922	661	55
923	661	54
924	661	53
925	664	53
926	665	52
927	665	51
928	665	50
929	665	50
930	665	49
931	665	48
932	665	47
933	666	47
934	666	46
935	666	45
936	666	44
937	666	44
938	666	43
939	666	42
940	666	41
941	672	41
942	672	40
943	672	39
944	672	39
945	672	38
946	672	37
947	672	36
948	673	36
949	673	35
950	673	34
951	673	33
952	673	33
953	673	32
954	673	31
955	674	31
956	674	30
957	674	29
958	674	28
959	674	28
960	674	27
961	674	26
962	674	25
963	674	25
964	674	24
965	675	23
966	675	23
967	675	22
968	675	21
969	675	20
970	675	20
971	675	19
972	675	18
973	676	18
974	679	17
975	679	16
976	679	15
977	679	15
978	679	14
979	679	13
980	679	13
981	680	12
982	680	11
983	680	11
984	680	10
985	680	9
986	680	8
987	680	8
988	680	7
989	680	6
990	680	6
991	681	5
992	681	4
993	681	4
994	686	3
995	687	2
996	687	2
997	687	1
998	687	0
999	687	0
