iter	Passed	Remaining
684	148	68
685	149	68
686	149	68
687	149	67
688	149	67
689	149	67
690	149	67
691	150	66
692	150	66
693	150	66
694	150	66
695	150	65
696	150	65
697	151	65
698	151	65
699	151	64
700	151	64
701	151	64
702	152	64
703	152	64
704	152	63
705	152	63
706	152	63
707	153	63
708	153	62
709	153	62
710	153	62
711	153	62
712	154	62
713	154	61
714	154	61
715	155	61
716	155	61
717	155	61
718	155	60
719	155	60
720	155	60
721	156	60
722	156	59
723	156	59
724	156	59
725	157	59
726	157	59
727	157	58
728	157	58
729	157	58
730	157	58
731	158	57
732	158	57
733	158	57
734	158	57
735	158	56
736	158	56
737	159	56
738	159	56
739	159	56
740	159	55
741	159	55
742	159	55
743	160	55
744	160	54
745	160	54
746	160	54
747	160	54
748	160	53
749	161	53
750	161	53
751	161	53
752	161	52
753	161	52
754	161	52
755	161	52
756	162	52
757	162	51
758	162	51
759	162	51
760	162	51
761	163	50
762	163	50
763	163	50
764	163	50
765	163	50
766	163	49
767	164	49
768	164	49
769	164	49
770	164	48
771	164	48
772	165	48
773	165	48
774	165	48
775	165	47
776	165	47
777	165	47
778	166	47
779	166	46
780	166	46
781	166	46
782	166	46
783	167	46
784	167	45
785	167	45
786	167	45
787	167	45
788	167	44
789	167	44
790	167	44
791	168	44
792	168	43
793	168	43
794	168	43
795	168	43
796	168	42
797	168	42
798	168	42
799	169	42
800	169	42
801	169	41
802	169	41
803	169	41
804	169	41
805	169	40
806	169	40
807	169	40
808	170	40
809	170	39
810	170	39
811	170	39
812	170	39
813	170	38
814	170	38
815	170	38
816	170	38
817	171	38
818	171	37
819	171	37
820	171	37
821	171	37
822	171	36
823	171	36
824	171	36
825	171	36
826	172	35
827	172	35
828	172	35
829	172	35
830	172	35
831	172	34
832	172	34
833	172	34
834	173	34
835	173	33
836	173	33
837	173	33
838	173	33
839	173	33
840	173	32
841	173	32
842	173	32
843	174	32
844	174	31
845	174	31
846	174	31
847	174	31
848	174	31
849	174	30
850	174	30
851	174	30
852	174	30
853	175	29
854	175	29
855	175	29
856	175	29
857	175	29
858	175	28
859	175	28
860	175	28
861	175	28
862	176	27
863	176	27
864	176	27
865	176	27
866	176	27
867	177	26
868	177	26
869	177	26
870	177	26
871	177	26
872	177	25
873	177	25
874	177	25
875	178	25
876	178	24
877	178	24
878	178	24
879	178	24
880	178	24
881	178	23
882	178	23
883	179	23
884	179	23
885	179	23
886	179	22
887	179	22
888	179	22
889	180	22
890	180	22
891	180	21
892	180	21
893	180	21
894	181	21
895	181	21
896	181	20
897	181	20
898	181	20
899	181	20
900	181	19
901	182	19
902	182	19
903	183	19
904	183	19
905	183	19
906	183	18
907	184	18
908	184	18
909	184	18
910	184	18
911	184	17
912	185	17
913	185	17
914	185	17
915	185	17
916	185	16
917	186	16
918	186	16
919	186	16
920	186	16
921	186	15
922	186	15
923	187	15
924	187	15
925	187	14
926	187	14
927	187	14
928	188	14
929	188	14
930	188	13
931	188	13
932	188	13
933	188	13
934	188	13
935	189	12
936	189	12
937	189	12
938	189	12
939	189	12
940	189	11
941	189	11
942	189	11
943	189	11
944	190	11
945	190	10
946	190	10
947	190	10
948	190	10
949	190	10
950	190	9
951	190	9
952	191	9
953	191	9
954	191	9
955	191	8
956	191	8
957	191	8
958	191	8
959	192	8
960	192	7
961	192	7
962	192	7
963	192	7
964	192	6
965	193	6
966	193	6
967	193	6
968	193	6
969	193	5
970	193	5
971	194	5
972	194	5
973	195	5
974	195	5
975	195	4
976	195	4
977	195	4
978	195	4
979	196	4
980	196	3
981	196	3
982	196	3
983	196	3
984	196	2
985	197	2
986	197	2
987	197	2
988	197	2
989	197	1
990	197	1
991	198	1
992	198	1
993	198	1
994	198	0
995	198	0
996	199	0
997	199	0
998	199	0
999	199	0
