iter	RMSE
133	60115.19633
134	60070.13061
135	59998.31016
136	59908.06407
137	59842.08856
138	59776.51987
139	59710.94404
140	59631.53009
141	59547.21324
142	59461.1768
143	59394.11127
144	59329.1322
145	59283.46136
146	59226.28566
147	59156.73393
148	59068.0861
149	59019.53681
150	58964.95126
151	58902.08575
152	58834.61213
153	58768.88767
154	58654.46666
155	58562.13832
156	58451.01604
157	58344.79178
158	58300.50436
159	58238.60965
160	58191.49752
161	58146.57863
162	58052.41064
163	57951.5959
164	57911.2353
165	57863.61251
166	57781.40637
167	57740.08395
168	57656.5099
169	57625.27327
170	57519.53178
171	57480.20597
172	57422.501
173	57346.34917
174	57322.64144
175	57237.64407
176	57189.26955
177	57122.18246
178	57059.60279
179	57000.1802
180	56978.77515
181	56922.3628
182	56862.61048
183	56810.88204
184	56721.82984
185	56688.23797
186	56650.85253
187	56596.71608
188	56568.1765
189	56536.1291
190	56497.20348
191	56407.39321
192	56344.31322
193	56313.68972
194	56249.78456
195	56218.54591
196	56191.77083
197	56159.68163
198	56102.04141
199	56071.58383
200	56024.22301
201	55982.74501
202	55932.56153
203	55882.75412
204	55831.01141
205	55771.66413
206	55750.98432
207	55706.38205
208	55659.56719
209	55582.55393
210	55518.11346
211	55484.10551
212	55442.39732
213	55409.40544
214	55362.11078
215	55306.61495
216	55287.11208
217	55278.23128
218	55234.05911
219	55215.53993
220	55190.53292
221	55105.42852
222	55066.7361
223	54991.5303
224	54953.98617
225	54912.45137
226	54895.93144
227	54849.4008
228	54782.48732
229	54758.42052
230	54718.59951
231	54679.13833
232	54633.29015
233	54589.58079
234	54563.83285
235	54524.01968
236	54482.41612
237	54443.97969
238	54419.93742
239	54389.78654
240	54350.78662
241	54299.71361
242	54261.97074
243	54226.10506
244	54200.18962
245	54167.51858
246	54120.79708
247	54101.69457
248	54085.7875
249	54070.33803
250	53997.6152
251	53959.8695
252	53923.88303
253	53900.12276
254	53845.36802
255	53827.77799
256	53794.65396
257	53746.3527
258	53714.56161
259	53663.52362
260	53621.79985
261	53610.38136
262	53575.43203
263	53542.71803
264	53521.51583
265	53503.89385
266	53482.03384
267	53460.71589
268	53446.82277
269	53422.44343
270	53342.08832
271	53328.53521
272	53317.85841
273	53284.96188
274	53234.03879
275	53213.09204
276	53164.4006
277	53124.25716
278	53103.87226
279	53087.58243
280	53010.96993
281	52945.62836
282	52922.27542
283	52876.69067
284	52836.32912
285	52814.02565
286	52751.43061
287	52708.42256
288	52635.90689
289	52620.81252
290	52601.89561
291	52583.58537
292	52571.47707
293	52557.42205
294	52518.32415
295	52503.01861
296	52473.37565
297	52451.59173
298	52431.28531
299	52396.82525
300	52337.74878
301	52326.32596
302	52284.82484
303	52267.54929
304	52197.90435
305	52169.07772
306	52136.47761
307	52119.64065
308	52103.34111
309	52066.19285
310	52010.11398
311	51982.28212
312	51944.54533
313	51934.39643
314	51906.10926
315	51871.87891
316	51861.1412
317	51820.73911
318	51803.04242
319	51793.11072
320	51782.75717
321	51744.65118
322	51709.61012
323	51655.92748
324	51634.57112
325	51614.13229
326	51598.54545
327	51532.07682
328	51480.54649
329	51443.77256
330	51433.76714
331	51401.77067
332	51368.52803
333	51353.49618
334	51335.24647
335	51304.07933
336	51270.55944
337	51238.55217
338	51206.23226
339	51176.84183
340	51159.68639
341	51152.48174
342	51142.91112
343	51133.83442
344	51124.50843
345	51109.42412
346	51100.16396
347	51084.06706
348	51075.42296
349	51066.95677
350	51041.67434
351	50993.53016
352	50951.63834
353	50923.44676
354	50896.20407
355	50887.2112
356	50862.10505
357	50830.94116
358	50822.77014
359	50794.17407
360	50775.01598
361	50750.91006
362	50725.31528
363	50695.03111
364	50662.52071
365	50635.2813
366	50606.06153
367	50560.62399
368	50529.69867
369	50493.80836
370	50450.85752
371	50442.11654
372	50416.22259
373	50408.12709
374	50364.69084
375	50340.09014
376	50332.53726
377	50308.40337
378	50299.94388
379	50284.6027
380	50243.60234
381	50215.24449
382	50176.08552
383	50168.73033
384	50142.84547
385	50119.69927
386	50041.6647
387	50034.37519
388	50025.93296
389	49999.23894
390	49934.53674
391	49901.16269
392	49877.04287
393	49853.34767
394	49812.30417
395	49769.1731
396	49761.51075
397	49738.32555
398	49731.31214
399	49724.43947
400	49687.76775
401	49665.12964
402	49660.30442
403	49628.65053
404	49590.90189
405	49579.10098
406	49572.00505
407	49550.2782
408	49528.09238
409	49487.73358
410	49466.57673
411	49441.94115
412	49380.42701
413	49344.71156
414	49338.24465
415	49331.90707
416	49298.32363
417	49276.40658
418	49255.91238
419	49241.92782
420	49221.48693
421	49215.43673
422	49200.26503
423	49194.26839
424	49136.0989
425	49113.32161
426	49092.42543
427	49073.32859
428	49000.37487
429	48980.68448
430	48945.26567
431	48939.45668
432	48933.05716
433	48926.79475
434	48901.51376
435	48896.21389
436	48890.10946
437	48851.65821
438	48830.25011
439	48824.01844
440	48817.9448
441	48801.52615
442	48731.77068
443	48700.17157
444	48688.41418
445	48682.72457
446	48662.71645
447	48625.1289
448	48559.44205
449	48554.17369
450	48549.00748
451	48543.61446
452	48526.32594
453	48503.10736
454	48487.35367
455	48467.16466
456	48460.69549
457	48445.74198
458	48410.23785
459	48397.89389
460	48343.68074
461	48338.74688
462	48331.92506
463	48312.46842
464	48301.011
465	48289.13942
466	48263.02212
467	48251.07457
468	48224.06142
469	48212.35056
470	48185.22349
471	48159.19186
472	48134.19446
473	48117.84651
474	48099.03873
475	48075.47089
476	48039.21388
477	48001.73589
478	47996.6061
479	47977.41826
480	47958.3435
481	47895.98219
482	47891.26521
483	47855.32384
484	47820.55254
485	47768.95747
486	47753.24712
487	47725.89218
488	47676.70326
489	47668.83935
490	47645.2133
491	47640.77606
492	47620.34116
493	47585.76279
494	47567.97984
495	47563.69989
496	47553.3837
497	47520.87163
498	47486.86311
499	47467.98092
500	47421.32754
501	47416.40027
502	47411.32656
503	47406.5139
504	47376.21878
505	47331.9825
506	47325.94455
507	47321.34135
508	47311.77571
509	47287.29848
510	47256.49952
511	47242.76607
512	47238.2357
513	47214.67618
514	47185.40399
515	47180.9264
516	47169.72436
517	47167.57324
518	47144.13834
519	47101.87734
520	47071.02202
521	47067.21171
522	47038.83032
523	47017.80024
524	47004.50013
525	46997.15605
526	46989.57243
527	46978.97787
528	46976.14864
529	46957.53388
530	46929.62927
531	46902.25869
532	46898.11448
533	46896.11854
534	46882.04098
535	46877.86276
536	46859.0133
537	46826.81162
538	46803.25446
539	46773.61524
540	46763.3092
541	46723.87615
542	46686.42567
543	46669.34224
544	46643.80968
545	46640.31057
546	46616.49091
547	46593.94018
548	46586.82073
549	46527.36743
550	46517.49285
551	46495.81696
552	46476.54745
553	46472.39751
554	46462.33382
555	46405.93548
556	46402.42831
557	46386.76915
558	46380.51188
559	46378.6375
560	46353.944
561	46349.99153
562	46346.12702
563	46322.58321
564	46313.0258
565	46307.17184
566	46297.8082
567	46287.64283
568	46264.00102
569	46249.18982
570	46247.40866
571	46245.3663
572	46230.37823
573	46215.23175
574	46200.41646
575	46197.19682
576	46190.32884
577	46162.87211
578	46137.94578
579	46116.97814
580	46092.04471
581	46074.17431
582	46047.15387
583	46010.91068
584	46007.15319
585	45992.98308
586	45983.86172
587	45960.64305
588	45945.84759
589	45937.13044
590	45921.19757
591	45898.10824
592	45878.36296
593	45874.63459
594	45848.65948
595	45830.37903
596	45816.68468
597	45799.08974
598	45785.12693
599	45760.74949
600	45759.01644
601	45735.47434
602	45712.74427
603	45697.49583
604	45682.34622
605	45657.73485
606	45643.93532
607	45621.56831
608	45586.94054
609	45573.53115
610	45551.9422
611	45550.22225
612	45540.91219
613	45537.22901
614	45516.37455
615	45504.05962
616	45499.95423
617	45496.36008
618	45493.39073
619	45484.47048
620	45465.68658
621	45446.99222
622	45425.91778
623	45422.36977
624	45408.74034
625	45390.59875
626	45357.06712
627	45353.54589
628	45331.51076
629	45327.88689
630	45324.369
631	45307.49933
632	45299.33041
633	45277.2308
634	45273.80993
635	45259.49204
636	45246.12164
637	45244.51357
638	45241.20296
639	45228.29457
640	45210.64157
641	45176.92209
642	45163.51569
643	45109.56889
644	45106.72935
645	45095.42671
646	45092.04626
647	45089.47186
648	45069.31851
649	45066.13093
650	45046.22416
651	45035.63775
652	45003.22061
653	44999.99696
654	44948.70318
655	44936.66063
656	44923.50643
657	44920.32815
658	44898.76809
659	44895.65722
660	44875.00151
661	44825.97386
662	44822.94867
663	44806.54127
664	44789.85093
665	44786.77566
666	44755.62343
667	44743.14338
668	44719.63647
669	44716.65251
670	44708.11062
671	44685.72685
672	44673.40342
673	44645.0034
674	44631.5226
675	44628.74404
676	44605.71323
677	44602.86237
678	44589.33542
679	44582.66379
680	44572.00328
681	44559.9434
682	44538.36261
683	44521.49882
684	44518.70209
685	44470.2176
686	44467.45304
687	44464.62125
688	44434.95841
689	44432.17229
690	44424.31559
691	44421.7075
692	44406.72356
693	44384.49475
694	44381.93451
695	44366.89896
696	44358.78687
697	44348.50711
698	44324.40671
699	44308.59135
700	44288.34953
701	44260.281
702	44252.60321
703	44237.06667
704	44234.54303
705	44222.02214
706	44174.68159
707	44162.26503
708	44146.35073
709	44144.71597
710	44119.86493
711	44094.75616
712	44086.66901
713	44064.33969
714	44023.1531
715	43992.00283
716	43984.40067
717	43977.21981
718	43956.12002
719	43936.40917
720	43922.89997
721	43894.74115
722	43887.7579
723	43861.05739
724	43842.90133
725	43827.71265
726	43825.26254
727	43806.1788
728	43762.42086
729	43759.72413
730	43745.51054
731	43742.88769
732	43712.67221
733	43708.30894
734	43695.75283
735	43669.78594
736	43649.92544
737	43647.11832
738	43640.91697
739	43592.93293
740	43575.55804
741	43555.82828
742	43554.13241
743	43541.80919
744	43532.42621
745	43501.98013
746	43494.2984
747	43479.8337
748	43456.59292
749	43437.75209
750	43410.30024
751	43390.31644
752	43375.8074
753	43374.13617
754	43358.83919
755	43356.09909
756	43353.59562
757	43351.17812
758	43348.56076
759	43306.7165
760	43300.11492
761	43297.52438
762	43286.74875
763	43284.38554
764	43265.5889
765	43254.31464
766	43228.61296
767	43209.52899
768	43201.64202
769	43186.94066
770	43184.40312
771	43166.27701
772	43158.96125
773	43151.96045
774	43105.73526
775	43104.2446
776	43101.95544
777	43096.88052
778	43075.64288
779	43035.78758
780	43010.57665
781	43008.30317
782	42996.49326
783	42971.13858
784	42949.62313
785	42932.06757
786	42925.34353
787	42914.14558
788	42902.14329
789	42899.76939
790	42876.29105
791	42852.20033
792	42842.73197
793	42822.68749
794	42808.86719
795	42806.64189
796	42804.31458
797	42783.39621
798	42766.61846
799	42758.26665
800	42750.76642
801	42748.43851
802	42709.43946
803	42692.11093
804	42683.49024
805	42682.0614
806	42679.79766
807	42661.87679
808	42653.04783
809	42644.93827
810	42615.77028
811	42613.55969
812	42595.10614
813	42577.39736
814	42576.07151
815	42531.62573
816	42521.24963
817	42519.09618
818	42491.60232
819	42473.82804
820	42460.84811
821	42448.76073
822	42447.49743
823	42432.19743
824	42409.75691
825	42407.46228
826	42394.68357
827	42378.03053
828	42350.04005
829	42332.24593
830	42298.85909
831	42281.21187
832	42270.28219
833	42243.63722
834	42226.51019
835	42209.26663
836	42192.21767
837	42166.61827
838	42152.54359
839	42140.03498
840	42120.02049
841	42099.66848
842	42082.68706
843	42069.92467
844	42045.77518
845	42022.84559
846	42006.83073
847	41999.38321
848	41979.78468
849	41973.74627
850	41972.45356
851	41964.62322
852	41954.64297
853	41936.70403
854	41920.48982
855	41877.79266
856	41865.72807
857	41840.32937
858	41800.07078
859	41794.11519
860	41769.82517
861	41762.09221
862	41741.94796
863	41716.70769
864	41704.31364
865	41702.18414
866	41687.69808
867	41652.55226
868	41645.16096
869	41632.04404
870	41616.15874
871	41614.89693
872	41613.66519
873	41592.21751
874	41575.66807
875	41573.60909
876	41556.52778
877	41517.71311
878	41503.67595
879	41498.62494
880	41489.26158
881	41475.85675
882	41465.1846
883	41431.56365
884	41394.46169
885	41381.95271
886	41371.19875
887	41348.66634
888	41334.91547
889	41327.98612
890	41306.44315
891	41290.75588
892	41281.07034
893	41269.2739
894	41254.17241
895	41242.66138
896	41233.20724
897	41231.00944
898	41195.62861
899	41180.91269
900	41169.20385
901	41154.30038
902	41144.60516
903	41124.04068
904	41113.46594
905	41105.61159
906	41095.67619
907	41061.99542
908	41055.14519
909	41034.59666
910	41018.6177
911	41009.67394
912	40993.7855
913	40984.66878
914	40975.23105
915	40964.24141
916	40957.58554
917	40947.55064
918	40925.9098
919	40916.16725
920	40896.33502
921	40886.85942
922	40872.60223
923	40859.63126
924	40843.74586
925	40810.90285
926	40801.72118
927	40788.8019
928	40782.29027
929	40767.31113
930	40742.38265
931	40718.40862
932	40699.27383
933	40676.16398
934	40674.65937
935	40661.30928
936	40648.90297
937	40617.85578
938	40602.11014
939	40581.76776
940	40576.48454
941	40546.87925
942	40525.94625
943	40523.58157
944	40514.81513
945	40507.45872
946	40499.16123
947	40484.39858
948	40475.63568
949	40456.09684
950	40443.95806
951	40433.62423
952	40424.71535
953	40405.21128
954	40386.69397
955	40380.20467
956	40347.06852
957	40335.25184
958	40331.49207
959	40329.97127
960	40324.56553
961	40316.20971
962	40313.89237
963	40282.29299
964	40267.34699
965	40252.35566
966	40250.23668
967	40232.69202
968	40203.03468
969	40189.42258
970	40177.89371
971	40155.55704
972	40147.33692
973	40132.14106
974	40110.69607
975	40083.05687
976	40063.31458
977	40060.99164
978	40041.77618
979	40033.77386
980	40025.60652
981	40017.31669
982	40010.77487
983	39993.18269
984	39982.54732
985	39952.05786
986	39941.41783
987	39929.50311
988	39916.01846
989	39892.55688
990	39890.46935
991	39871.25285
992	39858.02545
993	39853.47602
994	39843.67141
995	39833.84438
996	39826.12793
997	39818.70051
998	39800.43384
999	39798.10493
