iter	RMSE
402	48382.14656
403	48351.00623
404	48323.80638
405	48309.07362
406	48295.09892
407	48279.04712
408	48250.2098
409	48209.18166
410	48181.80658
411	48157.31581
412	48097.59952
413	48063.95035
414	48041.96976
415	48019.88003
416	48003.20968
417	47982.64893
418	47961.6958
419	47954.56723
420	47937.91341
421	47918.30805
422	47880.09299
423	47871.21454
424	47819.03301
425	47814.26616
426	47808.86401
427	47764.90115
428	47735.63526
429	47708.72372
430	47683.64312
431	47660.86289
432	47654.15474
433	47630.12693
434	47593.68851
435	47572.19277
436	47549.11438
437	47523.8544
438	47495.72208
439	47480.43346
440	47465.16777
441	47426.51265
442	47406.00491
443	47383.91497
444	47375.66889
445	47355.10697
446	47337.06204
447	47330.04513
448	47293.37839
449	47258.68049
450	47250.60028
451	47224.77384
452	47173.44588
453	47165.65003
454	47153.58549
455	47118.24639
456	47096.42441
457	47081.02041
458	47037.0446
459	47025.94972
460	47012.56597
461	46995.77272
462	46956.71971
463	46942.19155
464	46923.08888
465	46876.70198
466	46855.91173
467	46823.64018
468	46801.20873
469	46776.41561
470	46745.66542
471	46740.69121
472	46734.7356
473	46726.92597
474	46699.87776
475	46694.10062
476	46664.73919
477	46656.01866
478	46635.65715
479	46602.58652
480	46581.11105
481	46570.40173
482	46544.24359
483	46504.03749
484	46491.43018
485	46463.93651
486	46429.34118
487	46405.1963
488	46400.87405
489	46385.82175
490	46379.18484
491	46344.13377
492	46339.35462
493	46323.90607
494	46310.06458
495	46275.67884
496	46249.97258
497	46226.83062
498	46220.4363
499	46199.23797
500	46173.78819
501	46164.44262
502	46159.84132
503	46132.26029
504	46127.62002
505	46105.27425
506	46078.94687
507	46074.37179
508	46048.71371
509	46041.28812
510	46016.59565
511	46012.16279
512	46007.79599
513	46003.49427
514	45983.42169
515	45959.06278
516	45947.26645
517	45945.45776
518	45941.22497
519	45937.05519
520	45924.97967
521	45894.31268
522	45873.97995
523	45841.91963
524	45804.67446
525	45772.83467
526	45752.84874
527	45733.66108
528	45730.40377
529	45710.92881
530	45706.67017
531	45682.24689
532	45673.34167
533	45667.50642
534	45647.24983
535	45612.24113
536	45607.17357
537	45603.02106
538	45597.44744
539	45555.16991
540	45544.04417
541	45531.24172
542	45527.34595
543	45505.15655
544	45471.28116
545	45453.29596
546	45430.06877
547	45417.67955
548	45385.10743
549	45366.2603
550	45343.83432
551	45339.93998
552	45322.83913
553	45318.68552
554	45307.26571
555	45300.51178
556	45292.344
557	45276.1803
558	45241.40222
559	45232.6097
560	45228.84419
561	45225.88185
562	45209.31842
563	45173.8958
564	45167.32371
565	45163.31558
566	45149.15328
567	45120.41728
568	45102.30287
569	45089.02931
570	45059.25471
571	45054.04765
572	45034.05727
573	45029.40113
574	45026.588
575	45009.00871
576	44990.33296
577	44968.50073
578	44947.54424
579	44929.66081
580	44921.28786
581	44899.43288
582	44875.07288
583	44858.87386
584	44818.76648
585	44797.58271
586	44767.7778
587	44757.59043
588	44728.75359
589	44724.51187
590	44709.13464
591	44677.59331
592	44671.39851
593	44668.68264
594	44640.00611
595	44611.51781
596	44594.86179
597	44586.86724
598	44576.39065
599	44561.16247
600	44531.11126
601	44524.30634
602	44514.6687
603	44504.11738
604	44499.3457
605	44484.17386
606	44470.28653
607	44461.76618
608	44444.66105
609	44424.50347
610	44408.14365
611	44392.51185
612	44386.47428
613	44371.59589
614	44368.2351
615	44358.08227
616	44336.00209
617	44308.99132
618	44304.25949
619	44270.24422
620	44260.14961
621	44252.43201
622	44247.78839
623	44243.67079
624	44228.51465
625	44225.35954
626	44198.6644
627	44196.75529
628	44160.15641
629	44140.40533
630	44138.21942
631	44133.82308
632	44129.52212
633	44116.61509
634	44090.7444
635	44078.4158
636	44069.01128
637	44063.62995
638	44060.72086
639	44053.35673
640	44046.31753
641	44032.90627
642	44029.08793
643	43994.46498
644	43981.48721
645	43966.91945
646	43949.94974
647	43920.39094
648	43906.17456
649	43885.67048
650	43858.10259
651	43838.3119
652	43818.98479
653	43800.24082
654	43786.23794
655	43782.09452
656	43770.89457
657	43716.93231
658	43706.10897
659	43703.92991
660	43697.13212
661	43694.65054
662	43680.21546
663	43674.32227
664	43670.4216
665	43658.6084
666	43629.79631
667	43617.0473
668	43614.11496
669	43601.13607
670	43572.03241
671	43556.58525
672	43546.39738
673	43542.8471
674	43536.36844
675	43517.49364
676	43514.90971
677	43461.30694
678	43436.14362
679	43426.97203
680	43408.75854
681	43390.79084
682	43384.53122
683	43376.27453
684	43360.18709
685	43346.28379
686	43342.57605
687	43333.13613
688	43329.77059
689	43312.76
690	43305.63289
691	43277.05097
692	43260.63374
693	43249.52071
694	43245.8812
695	43215.52543
696	43206.23716
697	43191.13086
698	43187.58209
699	43156.99962
700	43134.23427
701	43116.17596
702	43102.1823
703	43086.37104
704	43057.61602
705	43050.97275
706	43046.20362
707	43031.01317
708	43019.98841
709	43013.96374
710	42990.00868
711	42986.81863
712	42960.94081
713	42935.63183
714	42911.18049
715	42883.16828
716	42877.45121
717	42850.30532
718	42835.53607
719	42824.68147
720	42806.94029
721	42795.46894
722	42791.94907
723	42774.40582
724	42754.32403
725	42740.12084
726	42736.66466
727	42733.55302
728	42731.13265
729	42716.70541
730	42709.77158
731	42707.40462
732	42694.6786
733	42691.38586
734	42689.10834
735	42686.09281
736	42677.00451
737	42659.58438
738	42645.29256
739	42641.8251
740	42628.14467
741	42625.17456
742	42597.84267
743	42594.6377
744	42582.32588
745	42558.06103
746	42532.33701
747	42514.42337
748	42491.38725
749	42484.53779
750	42472.52745
751	42455.64022
752	42442.17307
753	42436.83273
754	42419.02721
755	42395.23737
756	42386.7248
757	42364.70052
758	42362.58412
759	42357.13528
760	42332.24021
761	42330.34358
762	42321.58237
763	42319.38176
764	42297.49887
765	42290.58748
766	42277.50159
767	42267.0793
768	42263.28878
769	42250.00906
770	42237.41614
771	42227.32993
772	42224.07164
773	42220.98376
774	42211.22982
775	42208.14932
776	42195.48464
777	42178.06369
778	42171.22644
779	42158.01669
780	42134.38321
781	42131.11746
782	42128.2537
783	42123.18049
784	42102.11588
785	42076.2627
786	42071.33686
787	42059.17815
788	42038.9293
789	42036.19375
790	42023.75652
791	42012.22652
792	42010.25668
793	41997.33866
794	41987.71267
795	41961.7711
796	41945.61226
797	41942.87639
798	41934.63547
799	41922.0686
800	41902.53291
801	41882.87573
802	41878.05559
803	41873.44777
804	41855.50181
805	41852.44384
806	41840.65437
807	41838.73454
808	41825.87111
809	41821.50067
810	41804.05597
811	41791.51699
812	41773.18073
813	41745.1772
814	41715.3561
815	41694.76532
816	41692.06518
817	41671.79586
818	41659.39846
819	41657.7434
820	41646.41426
821	41643.15276
822	41633.80607
823	41609.05498
824	41605.10292
825	41597.55656
826	41588.50757
827	41585.86338
828	41584.54419
829	41562.31235
830	41559.72213
831	41557.18302
832	41540.68691
833	41527.48239
834	41523.704
835	41522.48591
836	41511.44134
837	41507.1683
838	41485.03636
839	41462.59318
840	41441.77145
841	41431.13328
842	41410.04728
843	41403.88281
844	41393.31921
845	41381.02071
846	41368.99863
847	41360.93108
848	41356.67351
849	41341.50953
850	41333.45496
851	41316.25744
852	41313.53177
853	41311.14191
854	41307.08666
855	41296.73265
856	41286.51766
857	41283.71457
858	41271.28356
859	41262.40655
860	41243.67253
861	41239.10703
862	41218.65201
863	41206.23033
864	41197.00259
865	41192.06664
866	41183.1989
867	41172.8223
868	41160.06026
869	41143.98331
870	41132.49235
871	41124.65289
872	41103.36754
873	41100.58954
874	41084.39314
875	41081.96375
876	41071.92326
877	41061.81458
878	41050.26637
879	41041.63772
880	41023.67188
881	41011.66697
882	40995.18845
883	40986.94953
884	40960.25074
885	40936.51033
886	40927.7109
887	40923.94271
888	40921.18035
889	40910.15698
890	40904.32173
891	40902.03236
892	40898.13938
893	40893.19334
894	40873.73176
895	40865.52354
896	40864.20755
897	40846.76762
898	40835.77155
899	40833.15518
900	40829.48316
901	40817.41806
902	40814.15404
903	40805.87593
904	40790.21442
905	40784.33589
906	40776.24884
907	40768.67369
908	40764.48772
909	40762.02366
910	40750.2615
911	40737.58692
912	40725.11371
913	40700.93676
914	40691.00204
915	40688.49646
916	40676.18726
917	40672.02467
918	40668.4322
919	40647.19805
920	40630.22643
921	40606.86946
922	40585.28087
923	40577.81018
924	40569.7285
925	40569.00816
926	40567.22535
927	40544.38661
928	40534.58185
929	40529.69334
930	40527.63031
931	40507.3677
932	40489.80165
933	40483.77848
934	40482.38491
935	40478.91637
936	40474.04056
937	40463.18746
938	40443.72924
939	40419.59504
940	40397.66797
941	40395.88565
942	40378.29506
943	40377.55567
944	40374.26771
945	40364.61495
946	40349.38795
947	40346.12868
948	40334.82387
949	40333.92849
950	40331.6202
951	40329.47679
952	40317.91986
953	40316.97461
954	40306.70282
955	40301.99524
956	40281.32328
957	40279.19239
958	40271.85253
959	40256.40966
960	40254.21371
961	40242.53015
962	40196.35784
963	40187.02073
964	40160.67423
965	40141.50842
966	40138.39615
967	40136.30821
968	40124.39492
969	40115.32433
970	40104.90844
971	40080.77489
972	40067.01278
973	40056.36506
974	40035.9639
975	40020.94912
976	40018.59703
977	39999.17513
978	39991.64511
979	39973.09876
980	39948.01113
981	39939.91365
982	39931.84597
983	39910.66712
984	39900.72603
985	39884.09301
986	39879.58278
987	39855.81117
988	39853.02187
989	39830.48197
990	39820.02516
991	39807.81144
992	39805.29239
993	39801.18443
994	39800.28018
995	39785.99016
996	39783.80769
997	39775.93924
998	39771.94724
999	39769.77964
