iter	Passed	Remaining
307	373	839
308	373	835
309	373	832
310	374	828
311	374	825
312	374	822
313	374	818
314	375	815
315	375	812
316	375	808
317	375	805
318	375	802
319	376	799
320	376	795
321	380	801
322	381	798
323	381	795
324	381	792
325	381	789
326	382	786
327	382	783
328	382	779
329	382	776
330	382	773
331	383	770
332	383	767
333	383	764
334	387	768
335	387	765
336	387	762
337	387	759
338	389	758
339	389	755
340	394	762
341	394	759
342	395	756
343	395	753
344	395	750
345	395	747
346	395	745
347	396	742
348	405	757
349	406	754
350	406	751
351	406	748
352	406	745
353	407	742
354	407	739
355	407	737
356	407	734
357	407	731
358	412	737
359	420	748
360	421	745
361	421	742
362	421	740
363	422	737
364	422	734
365	423	732
366	428	738
367	428	736
368	428	733
369	428	730
370	429	727
371	429	724
372	429	722
373	429	719
374	429	716
375	430	714
376	430	711
377	431	709
378	431	706
379	431	704
380	431	701
381	435	703
382	435	701
383	435	698
384	435	696
385	442	703
386	442	701
387	443	698
388	443	696
389	443	693
390	443	691
391	443	688
392	446	688
393	446	686
394	446	683
395	446	681
396	446	678
397	453	686
398	460	693
399	460	691
400	460	688
401	461	685
402	461	683
403	461	681
404	461	678
405	462	675
406	462	673
407	462	670
408	462	668
409	462	666
410	464	665
411	464	662
412	464	660
413	470	666
414	470	663
415	471	662
416	471	659
417	472	657
418	472	655
419	472	652
420	473	650
421	473	648
422	473	645
423	475	646
424	475	643
425	476	641
426	476	639
427	480	641
428	480	639
429	480	637
430	480	634
431	481	632
432	481	630
433	481	627
434	481	625
435	481	623
436	481	620
437	482	618
438	482	616
439	483	614
440	487	617
441	487	615
442	487	613
443	487	610
444	487	608
445	488	606
446	488	604
447	488	602
448	488	599
449	488	597
450	489	595
451	489	593
452	494	596
453	494	594
454	494	592
455	494	590
456	501	596
457	502	594
458	502	592
459	502	589
460	502	587
461	502	585
462	503	583
463	503	581
464	503	579
465	506	580
466	506	578
467	507	576
468	507	574
469	507	572
470	507	570
471	508	568
472	508	566
473	516	572
474	516	570
475	516	568
476	516	566
477	517	564
478	517	562
479	517	560
480	517	558
481	517	556
482	518	554
483	518	553
484	519	551
485	519	549
486	519	547
487	519	545
488	520	543
489	520	541
490	520	539
491	520	537
492	520	535
493	521	533
494	521	531
495	521	530
496	521	528
497	524	529
498	525	527
499	525	525
500	525	523
501	525	521
502	526	519
503	529	521
504	530	519
505	530	517
506	530	515
507	530	514
508	531	512
509	531	510
510	531	508
511	531	506
512	531	504
513	533	504
514	533	502
515	533	500
516	539	504
517	539	502
518	540	500
519	540	498
520	540	497
521	540	495
522	541	493
523	541	491
524	541	490
525	541	488
526	542	486
527	542	484
528	542	482
529	542	481
530	542	479
531	542	477
532	543	475
533	543	474
534	543	472
535	547	474
536	548	472
537	548	470
538	548	469
539	548	467
540	548	465
541	549	463
542	549	462
543	549	460
544	549	458
545	549	457
546	549	455
547	550	453
548	551	452
549	554	453
550	554	452
551	555	450
552	555	448
553	555	447
554	555	445
555	555	443
556	556	442
557	556	440
558	562	443
559	562	442
560	562	440
561	563	438
562	563	437
563	563	435
564	563	433
565	563	432
566	563	430
567	564	429
568	564	427
569	564	425
570	564	424
571	564	422
572	565	421
573	565	419
574	565	417
575	565	416
576	565	414
577	566	413
578	566	411
579	566	410
580	566	408
581	566	407
582	566	405
583	567	403
584	567	402
585	567	400
586	567	399
587	567	397
588	568	396
589	568	394
590	568	393
591	568	391
592	568	390
593	568	388
594	569	387
595	569	385
596	569	384
597	569	382
598	569	381
599	570	380
600	570	378
601	570	377
602	570	375
603	570	374
604	570	372
605	571	371
606	571	370
607	571	368
608	571	367
609	572	365
610	572	364
611	572	362
612	572	361
613	572	360
614	574	359
615	574	358
616	574	356
617	574	355
618	574	353
619	575	352
620	575	351
621	575	349
622	575	348
623	575	347
624	576	345
625	576	344
626	576	342
627	576	341
628	576	340
629	577	338
630	577	337
631	577	336
632	577	334
633	577	333
634	578	332
635	578	330
636	578	329
637	578	328
638	578	327
639	579	325
640	579	324
641	579	323
642	582	323
643	583	322
644	583	321
645	583	319
646	583	318
647	584	317
648	584	316
649	584	314
650	584	313
651	584	312
652	585	310
653	585	309
654	585	308
655	585	307
656	585	305
657	586	304
658	587	304
659	587	302
660	587	301
661	588	300
662	588	299
663	588	297
664	588	296
665	588	295
666	589	294
667	589	292
668	589	291
669	589	290
670	590	289
671	590	288
672	590	286
673	590	285
674	590	284
675	590	283
676	591	282
677	591	280
678	591	279
679	591	278
680	596	279
681	596	278
682	596	276
683	596	275
684	597	274
685	597	273
686	597	272
687	597	271
688	597	269
689	597	268
690	598	267
691	598	266
692	598	265
693	598	264
694	599	262
695	599	261
696	599	260
697	599	259
698	599	258
699	600	257
700	600	256
701	600	254
702	600	253
703	600	252
704	600	251
705	601	250
706	601	249
707	601	248
708	601	246
709	601	245
710	602	244
711	602	243
712	602	242
713	602	241
714	603	240
715	603	239
716	603	238
717	603	237
718	604	236
719	607	236
720	608	235
721	608	234
722	608	233
723	608	232
724	608	230
725	609	229
726	609	228
727	609	227
728	609	226
729	609	225
730	610	224
731	610	223
732	610	222
733	610	221
734	610	220
735	611	219
736	611	218
737	611	217
738	611	216
739	611	215
740	612	213
741	612	212
742	612	211
743	612	210
744	612	209
745	613	208
746	613	207
747	613	206
748	613	205
749	613	204
750	614	203
751	614	202
752	614	201
753	614	200
754	614	199
755	615	198
756	615	197
757	615	196
758	615	195
759	621	196
760	622	195
761	623	194
762	623	193
763	624	192
764	624	191
765	624	190
766	624	189
767	624	188
768	625	187
769	625	186
770	625	185
771	625	184
772	625	183
773	626	182
774	626	181
775	627	181
776	627	180
777	627	179
778	627	178
779	627	177
780	628	176
781	628	175
782	628	174
783	628	173
784	628	172
785	629	171
786	629	170
787	629	169
788	629	168
789	629	167
790	630	166
791	630	165
792	630	164
793	631	163
794	631	162
795	631	161
796	631	160
797	631	159
798	632	159
799	632	158
800	632	157
801	632	156
802	633	155
803	633	154
804	633	153
805	633	152
806	633	151
807	634	150
808	634	149
809	634	148
810	634	147
811	634	146
812	634	146
813	635	145
814	635	144
815	635	143
816	635	142
817	635	141
818	636	140
819	636	139
820	636	138
821	636	137
822	636	136
823	637	136
824	637	135
825	637	134
826	637	133
827	637	132
828	638	131
829	638	130
830	642	130
831	642	129
832	642	128
833	642	127
834	643	127
835	643	126
836	643	125
837	643	124
838	643	123
839	644	122
840	644	121
841	644	120
842	644	120
843	644	119
844	644	118
845	645	117
846	645	116
847	645	115
848	645	114
849	645	113
850	646	113
851	646	112
852	646	111
853	646	110
854	646	109
855	647	108
856	647	108
857	647	107
858	647	106
859	647	105
860	648	104
861	648	103
862	648	102
863	648	102
864	649	101
865	649	100
866	649	99
867	649	98
868	649	97
869	650	97
870	650	96
871	650	95
872	650	94
873	650	93
874	651	93
875	651	92
876	651	91
877	651	90
878	651	89
879	652	88
880	652	88
881	652	87
882	652	86
883	652	85
884	653	84
885	653	84
886	653	83
887	653	82
888	653	81
889	654	80
890	654	80
891	654	79
892	654	78
893	654	77
894	655	76
895	655	76
896	655	75
897	655	74
898	655	73
899	656	72
900	656	72
901	656	71
902	656	70
903	657	69
904	657	69
905	657	68
906	657	67
907	657	66
908	658	65
909	658	65
910	658	64
911	658	63
912	658	62
913	658	62
914	659	61
915	659	60
916	659	59
917	659	58
918	659	58
919	660	57
920	660	56
921	660	55
922	660	55
923	660	54
924	661	53
925	661	52
926	661	52
927	661	51
928	661	50
929	662	49
930	662	49
931	662	48
932	662	47
933	662	46
934	663	46
935	663	45
936	663	44
937	672	44
938	673	43
939	673	42
940	673	42
941	674	41
942	674	40
943	674	40
944	674	39
945	675	38
946	675	37
947	675	37
948	675	36
949	675	35
950	675	34
951	676	34
952	676	33
953	676	32
954	676	31
955	676	31
956	677	30
957	677	29
958	677	28
959	678	28
960	678	27
961	678	26
962	678	26
963	679	25
964	679	24
965	679	23
966	679	23
967	679	22
968	679	21
969	680	21
970	680	20
971	680	19
972	681	18
973	681	18
974	681	17
975	681	16
976	681	16
977	682	15
978	682	14
979	682	13
980	682	13
981	682	12
982	683	11
983	683	11
984	683	10
985	683	9
986	683	9
987	684	8
988	684	7
989	684	6
990	684	6
991	684	5
992	684	4
993	685	4
994	685	3
995	685	2
996	685	2
997	685	1
998	686	0
999	686	0
